"Genus","cancer_pos","cancer_neg","other_pos","other_neg","p_value","p_adjusted"
"Candidatus_Microthrix",0,170,0,1877,1,1
"Candidatus_Midichloria",0,170,0,1877,1,1
"Candidatus_Moranella",0,170,0,1877,1,1
"Candidatus_Nasuia",0,170,0,1877,1,1
"Candidatus_Neoehrlichia",0,170,0,1877,1,1
"Candidatus_Nitrosoarchaeum",0,170,0,1877,1,1
"Candidatus_Nitrosocosmicus",0,170,0,1877,1,1
"Candidatus_Nitrosopelagicus",0,170,0,1877,1,1
"Candidatus_Nitrosotenuis",0,170,0,1877,1,1
"Candidatus_Odyssella",0,170,0,1877,1,1
"Candidatus_Paracaedibacter",0,170,0,1877,1,1
"Candidatus_Pelagibacter",0,170,0,1877,1,1
"Candidatus_Phaeomarinobacter",0,170,0,1877,1,1
"Candidatus_Photodesmus",0,170,0,1877,1,1
"Candidatus_Phytoplasma",0,170,0,1877,1,1
"Candidatus_Portiera",0,170,0,1877,1,1
"Candidatus_Profftella",0,170,0,1877,1,1
"Candidatus_Protochlamydia",0,170,0,1877,1,1
"Candidatus_Puniceispirillum",0,170,0,1877,1,1
"Candidatus_Regiella",0,170,0,1877,1,1
"Candidatus_Riesia",0,170,0,1877,1,1
"Candidatus_Ruthia",0,170,0,1877,1,1
"Candidatus_Schmidhempelia",0,170,0,1877,1,1
"Candidatus_Soleaferrea",0,170,0,1877,1,1
"Candidatus_Solibacter",0,170,0,1877,1,1
"Candidatus_Stoquefichus",0,170,0,1877,1,1
"Candidatus_Sulcia",0,170,0,1877,1,1
"Candidatus_Symbiobacter",0,170,0,1877,1,1
"Candidatus_Tachikawaea",0,170,0,1877,1,1
"Candidatus_Xiphinematobacter",0,170,0,1877,1,1
"Candidatus.Absconditicoccus",1,169,0,1877,0.0830483634587201,0.732660266430438
"Candidatus.Amoebophilus",0,170,0,1877,1,1
"Candidatus.Annandia",10,160,59,1818,0.0720438678629233,0.732660266430438
"Candidatus.Arcticimaribacter",0,170,1,1876,1,1
"Candidatus.Arthromitus",0,170,1,1876,1,1
"Candidatus.Atelocyanobacterium",0,170,2,1875,1,1
"Candidatus.Azoamicus",0,170,0,1877,1,1
"Candidatus.Azobacteroides",0,170,0,1877,1,1
"Candidatus.Babela",0,170,0,1877,1,1
"Candidatus.Bandiella",0,170,0,1877,1,1
"Candidatus.Baumannia",0,170,0,1877,1,1
"Candidatus.Bipolaricaulis",0,170,0,1877,1,1
"Candidatus.Blochmannia",2,168,1,1876,0.0194523444131702,0.316977546667068
"Candidatus.Cardinium",1,169,0,1877,0.0830483634587201,0.732660266430438
"Candidatus.Carsonella",102,68,761,1116,1.36187157181174e-06,6.76850171190435e-05
"Candidatus.Chazhemtobacterium",0,170,0,1877,1,1
"Candidatus.Chromulinivorax",0,170,0,1877,1,1
"Candidatus.Cloacimonas",0,170,2,1875,1,1
"Candidatus.Comchoanobacter",0,170,0,1877,1,1
"Candidatus.Contubernalis",0,170,0,1877,1,1
"Candidatus.Cytomitobacter",0,170,0,1877,1,1
"Candidatus.Desulforudis",1,169,1,1876,0.159236915859511,1
"Candidatus.Doolittlea",0,170,0,1877,1,1
"Candidatus.Endolissoclinum",0,170,0,1877,1,1
"Candidatus.Endoriftia",0,170,1,1876,1,1
"Candidatus.Fervidibacter",1,169,0,1877,0.0830483634587201,0.732660266430438
"Candidatus.Fokinia",0,170,1,1876,1,1
"Candidatus.Fonsibacter",0,170,0,1877,1,1
"Candidatus.Formimonas",0,170,2,1875,1,1
"Candidatus.Fukatsuia",0,170,0,1877,1,1
"Candidatus.Gromoviella",0,170,0,1877,1,1
"Candidatus.Gullanella",0,170,0,1877,1,1
"Candidatus.Hamiltonella",0,170,0,1877,1,1
"Candidatus.Hepatoplasma",0,170,0,1877,1,1
"Candidatus.Hoaglandella",0,170,0,1877,1,1
"Candidatus.Hydrogenosomobacter",0,170,2,1875,1,1
"Candidatus.Ishikawaella",0,170,0,1877,1,1
"Candidatus.Karelsulcia",67,103,370,1507,2.31698596297853e-08,1.77160311323127e-06
"Candidatus.Kinetoplastibacterium",0,170,2,1875,1,1
"Candidatus.Korarchaeum",0,170,0,1877,1,1
"Candidatus.Koribacter",0,170,10,1867,1,1
"Candidatus.Kuenenia",0,170,0,1877,1,1
"Candidatus.Mancarchaeum",0,170,0,1877,1,1
"Candidatus.Methanoliparum",0,170,0,1877,1,1
"Candidatus.Methanomethylophilus",0,170,2,1875,1,1
"Candidatus.Methanoplasma",0,170,0,1877,1,1
"Candidatus.Methylopumilus",0,170,0,1877,1,1
"Candidatus.Methylospira",0,170,0,1877,1,1
"Candidatus.Micrarchaeum",0,170,0,1877,1,1
"Candidatus.Midichloria",0,170,0,1877,1,1
"Candidatus.Mikella",0,170,0,1877,1,1
"Candidatus.Minimicrobia",12,158,4,1873,1.01004942951273e-10,9.12717393577869e-09
"Candidatus.Moranella",0,170,0,1877,1,1
"Candidatus.Mycosynbacter",0,170,0,1877,1,1
"Candidatus.Nanohalobium",0,170,0,1877,1,1
"Candidatus.Nanopelagicus",0,170,0,1877,1,1
"Candidatus.Nanosynbacter",14,156,7,1870,3.09466497768895e-11,3.25682281366773e-09
"Candidatus.Nardonella",0,170,4,1873,1,1
"Candidatus.Neoehrlichia",0,170,0,1877,1,1
"Candidatus.Nesciobacter",0,170,0,1877,1,1
"Candidatus.Nitrosacidococcus",0,170,0,1877,1,1
"Candidatus.Nitrosocaldus",0,170,0,1877,1,1
"Candidatus.Nitrosocosmicus",0,170,0,1877,1,1
"Candidatus.Nitrosoglobus",0,170,0,1877,1,1
"Candidatus.Nitrosomarinus",0,170,0,1877,1,1
"Candidatus.Nitrosopelagicus",0,170,0,1877,1,1
"Candidatus.Nitrosotenuis",0,170,0,1877,1,1
"Candidatus.Nitrotoga",1,169,0,1877,0.0830483634587201,0.732660266430438
"Candidatus.Nucleicultrix",0,170,0,1877,1,1
"Candidatus.Paracaedibacter",0,170,0,1877,1,1
"Candidatus.Pelagibacter",0,170,0,1877,1,1
"Candidatus.Pelagisphaera",30,140,249,1628,0.128080652373023,1
"Candidatus.Phycorickettsia",0,170,1,1876,1,1
"Candidatus.Phytoplasma",8,162,38,1839,0.0501953665776237,0.665255925042106
"Candidatus.Planktophila",1,169,0,1877,0.0830483634587201,0.732660266430438
"Candidatus.Portiera",0,170,0,1877,1,1
"Candidatus.Profftella",0,170,0,1877,1,1
"Candidatus.Profftia",0,170,0,1877,1,1
"Candidatus.Prometheoarchaeum",0,170,0,1877,1,1
"Candidatus.Promineifilum",0,170,1,1876,1,1
"Candidatus.Protochlamydia",0,170,0,1877,1,1
"Candidatus.Pseudothioglobus",0,170,0,1877,1,1
"Candidatus.Puniceispirillum",0,170,0,1877,1,1
"Candidatus.Purcelliella",8,162,48,1829,0.132676972558838,1
"Candidatus.Reidiella",0,170,0,1877,1,1
"Candidatus.Rhabdochlamydia",0,170,0,1877,1,1
"Candidatus.Riesia",0,170,0,1877,1,1
"Candidatus.Ruthturnera",0,170,0,1877,1,1
"Candidatus.Saccharimonas",0,170,0,1877,1,1
"Candidatus.Schneideria",0,170,0,1877,1,1
"Candidatus.Steffania",0,170,0,1877,1,1
"Candidatus.Sulfidibacterium",2,168,0,1877,0.00685981105792947,0.1366952238416
"Candidatus.Symbiobacter",1,169,3,1874,0.293242721998994,1
"Candidatus.Syntrophocurvum",0,170,0,1877,1,1
"Candidatus.Tachikawaea",0,170,0,1877,1,1
"Candidatus.Thioglobus",0,170,0,1877,1,1
"Candidatus.Uabimicrobium",0,170,0,1877,1,1
"Candidatus.Vallotia",1,169,0,1877,0.0830483634587201,0.732660266430438
"Candidatus.Velamenicoccus",0,170,1,1876,1,1
"Candidatus.Vesicomyosocius",0,170,0,1877,1,1
"Candidatus.Viadribacter",0,170,2,1875,1,1
"Candidatus.Walczuchella",1,169,0,1877,0.0830483634587201,0.732660266430438
"Candidatus.Westeberhardia",0,170,0,1877,1,1
"Candidatus.Xiphinematobacter",0,170,0,1877,1,1
"Canhaevirus",0,170,2,1875,1,1
"Capillimicrobium",0,170,2,1875,1,1
"Capillovirus",0,170,0,1877,1,1
"Capnocytophaga",88,82,65,1812,3.4200815772377e-64,3.39956108777427e-61
"Capripoxvirus",0,170,0,1877,1,1
"Caproicibacter",0,170,3,1874,1,1
"Caproicibacterium",1,169,9,1868,0.580630543706804,1
"Caproiciproducens",1,169,3,1874,0.293242721998994,1
"Capsulimonas",0,170,7,1870,1,1
"Captovirus",0,170,0,1877,1,1
"Capulavirus",0,170,0,1877,1,1
"Carboxydocella",1,169,0,1877,0.0830483634587201,0.732660266430438
"Carboxydothermus",0,170,0,1877,1,1
"Cardiobacterium",11,159,14,1863,1.50887097535054e-06,7.14198928332589e-05
"Cardiovirus",0,170,0,1877,1,1
"Carjivirus",0,170,14,1863,0.622232682476768,1
"Carlavirus",0,170,0,1877,1,1
"Carltongylesvirus",0,170,0,1877,1,1
"Carmovirus",0,170,0,1877,1,1
"Carnimonas",0,170,0,1877,1,1
"Carnobacterium",4,166,4,1873,0.00246582055776041,0.0597811130344841
"Caroctavirus",0,170,0,1877,1,1
"Casadabanvirus",0,170,0,1877,1,1
"Casaltella",0,170,0,1877,1,1
"Casimicrobium",0,170,14,1863,0.622232682476768,1
"Castellaniella",0,170,31,1846,0.105128374408579,0.900841415190758
"Catabacter",0,170,0,1877,1,1
"Catalinimonas",0,170,0,1877,1,1
"Catellatospora",0,170,0,1877,1,1
"Catellicoccus",0,170,0,1877,1,1
"Catelliglobosispora",0,170,0,1877,1,1
"Catenibacterium",3,167,19,1858,0.420947819569859,1
"Catenovulum",0,170,1,1876,1,1
"Catenulispora",0,170,0,1877,1,1
"Catenuloplanes",0,170,0,1877,1,1
"Catonella",0,170,0,1877,1,1
"Caulimovirus",0,170,0,1877,1,1
"Cavemovirus",0,170,0,1877,1,1
"Cbastvirus",0,170,0,1877,1,1
"Cbunavirus",0,170,0,1877,1,1
"Cecembia",0,170,0,1877,1,1
"Cecivirus",0,170,0,1877,1,1
"Cedecea",0,170,4,1873,1,1
"Ceduovirus",0,170,2,1875,1,1
"Ceetrepovirus",0,170,0,1877,1,1
"Celeribacter",1,169,11,1866,1,1
"Celerinatantimonas",0,170,0,1877,1,1
"Cellubavirus",0,170,0,1877,1,1
"Cellulomonas",6,164,49,1828,0.454579448938168,1
"Cellulophaga",2,168,1,1876,0.0194523444131702,0.316977546667068
"Cellulosilyticum",1,169,2,1875,0.229129201582681,1
"Cellulosimicrobium",1,169,40,1837,0.251123556915823,1
"Cellvibrio",0,170,3,1874,1,1
"Cenphatecvirus",90,80,668,1209,1.37345240729473e-05,0.000593570301239549
"Centapoxvirus",0,170,0,1877,1,1
"Centipeda",0,170,0,1877,1,1
"Cephaloticoccus",0,170,0,1877,1,1
"Cepunavirus",0,170,0,1877,1,1
"Cequinquevirus",0,170,0,1877,1,1
"Cereibacter",1,169,18,1859,1,1
"Certrevirus",0,170,0,1877,1,1
"Cervidpoxvirus",0,170,0,1877,1,1
"Cesiribacter",0,170,0,1877,1,1
"Cetobacterium",1,169,1,1876,0.159236915859511,1
"Chakrabartyvirus",0,170,0,1877,1,1
"Chamaesiphon",0,170,0,1877,1,1
"Changchengzhania",0,170,0,1877,1,1
"Changpingibacter",0,170,0,1877,1,1
"Chania",1,169,0,1877,0.0830483634587201,0.732660266430438
"Chaphamaparvovirus",0,170,0,1877,1,1
"Charlielikevirus",0,170,0,1877,1,1
"Charlievirus",0,170,0,1877,1,1
"Charybdisvirus",0,170,0,1877,1,1
"Che8likevirus",0,170,0,1877,1,1
"Che9clikevirus",0,170,0,1877,1,1
"Chelativorans",0,170,19,1858,0.396425559565622,1
"Chelatococcus",4,166,17,1860,0.0902106955595594,0.786573959528088
"Chelonobacter",0,170,0,1877,1,1
"Chenggangzhangella",4,166,12,1865,0.0378665441072183,0.515607463596917
"Chenonavirus",0,170,0,1877,1,1
"Cheoctovirus",0,170,0,1877,1,1
"Cheravirus",0,170,0,1877,1,1
"Chiangmaivirus",0,170,0,1877,1,1
"Chilikevirus",0,170,0,1877,1,1
"Chirohepevirus",0,170,0,1877,1,1
"Chitinibacter",2,168,9,1868,0.230641306741447,1
"Chitinilyticum",0,170,0,1877,1,1
"Chitinimonas",1,169,27,1850,0.724819823567081,1
"Chitiniphilus",0,170,7,1870,1,1
"Chitinispirillum",0,170,0,1877,1,1
"Chitinivibrio",0,170,0,1877,1,1
"Chitinolyticbacter",0,170,14,1863,0.622232682476768,1
"Chitinophaga",9,161,50,1827,0.0565180013903643,0.732660266430438
"Chitorquevirus",0,170,0,1877,1,1
"Chivirus",0,170,1,1876,1,1
"Chlamydia",0,170,0,1877,1,1
"Chlamydiifrater",0,170,1,1876,1,1
"Chloracidobacterium",1,169,0,1877,0.0830483634587201,0.732660266430438
"Chloriridovirus",0,170,0,1877,1,1
"Chlorobaculum",2,168,4,1873,0.0823390503143012,0.732660266430438
"Chlorobium",1,169,1,1876,0.159236915859511,1
"Chloroflexus",1,169,1,1876,0.159236915859511,1
"Chlorogloeopsis",0,170,0,1877,1,1
"Chloroherpeton",1,169,2,1875,0.229129201582681,1
"Chlorovirus",0,170,0,1877,1,1
"Chondrinema",0,170,0,1877,1,1
"Chondrocystis",0,170,0,1877,1,1
"Chondromyces",0,170,2,1875,1,1
"Chopinvirus",0,170,0,1877,1,1
"Chordicoccus",5,165,10,1867,0.00562685715080181,0.124291022397711
"Christensenella",1,169,14,1863,1,1
"Christiangramia",3,167,0,1877,0.00056354438030912,0.016004660400779
"Chromobacterium",1,169,40,1837,0.251123556915823,1
"Chromohalobacter",0,170,3,1874,1,1
"Chroococcidiopsis",0,170,0,1877,1,1
"Chryseolinea",1,169,0,1877,0.0830483634587201,0.732660266430438
"Chrysiogenes",0,170,0,1877,1,1
"Chrysovirus",0,170,0,1877,1,1
"Chthoniobacter",0,170,0,1877,1,1
"Chthonomonas",0,170,0,1877,1,1
"Chuhaivirus",0,170,0,1877,1,1
"Chunghsingvirus",0,170,0,1877,1,1
"Ciceribacter",0,170,8,1869,1,1
"Cilevirus",0,170,0,1877,1,1
"Cimandefvirus",0,170,0,1877,1,1
"Circovirus",0,170,0,1877,1,1
"Citreicella",0,170,0,1877,1,1
"Citricoccus",0,170,3,1874,1,1
"Citrifermentans",0,170,2,1875,1,1
"Citrobacter",17,153,264,1613,0.16225461474605,1
"Citromicrobium",3,167,12,1865,0.122247151528514,1
"Cjwunalikevirus",0,170,0,1877,1,1
"Claudivirus",0,170,0,1877,1,1
"Clavibacter",0,170,7,1870,1,1
"Clecrusatellite",0,170,0,1877,1,1
"Cloacibacillus",0,170,8,1869,1,1
"Cloacibacterium",5,165,28,1849,0.188886558223025,1
"Closterovirus",0,170,0,1877,1,1
"Clostridioides",14,156,58,1819,0.00178909572343668,0.0467989776077912
"Clostridium",56,114,314,1563,1.09693662089977e-06,5.73871053249667e-05
"Cnuibacter",0,170,5,1872,1,1
"Cobetia",0,170,10,1867,1,1
"Cocadviroid",0,170,0,1877,1,1
"Coccolithovirus",0,170,0,1877,1,1
"Cognaticolwellia",0,170,0,1877,1,1
"Cognatishimia",0,170,12,1865,0.61487431900924,1
"Coguvirus",0,170,0,1877,1,1
"Cohcovirus",0,170,4,1873,1,1
"Cohnella",104,66,881,996,0.000403252001678176,0.0125260153021284
"Colecusatellite",0,170,0,1877,1,1
"Coleofasciculus",0,170,0,1877,1,1
"Coleviroid",0,170,0,1877,1,1
"Collimonas",5,165,29,1848,0.197236046051921,1
"Collinsella",5,165,104,1773,0.208602337953144,1
"Colneyvirus",0,170,0,1877,1,1
"Colossusvirus",0,170,0,1877,1,1
"Coltivirus",0,170,0,1877,1,1
"Colwellia",1,169,0,1877,0.0830483634587201,0.732660266430438
"Commensalibacter",1,169,0,1877,0.0830483634587201,0.732660266430438
"Comovirus",0,170,0,1877,1,1
"Companilactobacillus",2,168,2,1875,0.0367886403337413,0.507887617940817
"Conchiformibius",2,168,2,1875,0.0367886403337413,0.507887617940817
"Conexibacter",0,170,2,1875,1,1
"Conexivisphaera",0,170,0,1877,1,1
"Confluentimicrobium",0,170,0,1877,1,1
"Congregibacter",0,170,0,1877,1,1
"Constantimarinum",0,170,0,1877,1,1
"Coopervirus",0,170,0,1877,1,1
"Copernicusvirus",0,170,0,1877,1,1
"Copiparvovirus",0,170,0,1877,1,1
"Coprobacillus",0,170,0,1877,1,1
"Coprobacter",4,166,45,1832,1,1
"Coprococcus",8,162,88,1789,1,1
"Coprothermobacter",0,170,0,1877,1,1
"Coraliomargarita",0,170,0,1877,1,1
"Corallococcus",1,169,17,1860,1,1
"Coriobacterium",0,170,2,1875,1,1
"Corndoglikevirus",0,170,0,1877,1,1
"Cornellvirus",0,170,0,1877,1,1
"Corticovirus",0,170,0,1877,1,1
"Cosavirus",0,170,0,1877,1,1
"Cosenzaea",0,170,0,1877,1,1
"Costertonia",0,170,0,1877,1,1
"Couchioplanes",0,170,1,1876,1,1
"Coxiella",0,170,0,1877,1,1
"Cp220likevirus",0,170,0,1877,1,1
"Cp8unalikevirus",0,170,0,1877,1,1
"Crassaminicella",4,166,5,1872,0.00415292889027061,0.0960002631843949
"Crenobacter",0,170,0,1877,1,1
"Criblamydia",0,170,0,1877,1,1
"Crinalium",0,170,1,1876,1,1
"Crinivirus",0,170,0,1877,1,1
"Cripavirus",0,170,0,1877,1,1
"Croceibacter",0,170,0,1877,1,1
"Croceibacterium",1,169,11,1866,1,1
"Croceicoccus",10,160,30,1847,0.00112909480041371,0.030332979232736
"Croceimicrobium",0,170,0,1877,1,1
"Croceitalea",0,170,0,1877,1,1
"Crocinitomix",0,170,0,1877,1,1
"Crocodylidpoxvirus",0,170,0,1877,1,1
"Crocosphaera",0,170,0,1877,1,1
"Crohivirus",0,170,0,1877,1,1
"Cronobacter",2,168,7,1870,0.167918306003941,1
"Cronusvirus",0,170,0,1877,1,1
"Crossiella",0,170,0,1877,1,1
"Cruoricaptor",4,166,13,1864,0.0464059139905535,0.623344304143381
"Cryobacterium",1,169,7,1870,0.500848904366589,1
"Cryocola",0,170,0,1877,1,1
"Cryptobacterium",4,166,0,1877,4.60430095458038e-05,0.00169485252188308
"Cryptosporangium",0,170,0,1877,1,1
"Cucumibacter",0,170,0,1877,1,1
"Cucumovirus",0,170,0,1877,1,1
"Culoivirus",0,170,0,1877,1,1
"Cuniculiplasma",0,170,0,1877,1,1
"Curtovirus",0,170,0,1877,1,1
"Cutibacterium",146,24,1444,433,0.00687601729585515,0.1366952238416
"Cyanobacterium",0,170,0,1877,1,1
"Cyanobium",0,170,1,1876,1,1
"Cyanothece",0,170,0,1877,1,1
"Cybitervirus",0,170,0,1877,1,1
"Cyclobacterium",0,170,0,1877,1,1
"Cycloclasticus",0,170,0,1877,1,1
"Cyclonatronum",0,170,0,1877,1,1
"Cyclovirus",0,170,0,1877,1,1
"Cylindrospermopsis",0,170,0,1877,1,1
"Cylindrospermum",0,170,0,1877,1,1
"Cypovirus",0,170,0,1877,1,1
"Cyprinivirus",0,170,0,1877,1,1
"Cysteiniphilum",0,170,0,1877,1,1
"Cystobacter",0,170,25,1852,0.260876624838099,1
"Cytobacillus",1,169,2,1875,0.229129201582681,1
"Cytomegalovirus",0,170,0,1877,1,1
"Cytophaga",0,170,0,1877,1,1
"Cytorhabdovirus",0,170,0,1877,1,1
"Cyvirus",0,170,1,1876,1,1
"D3likevirus",0,170,0,1877,1,1
"Dabirmavirus",0,170,0,1877,1,1
"Dactylococcopsis",0,170,0,1877,1,1
"Dactylosporangium",1,169,16,1861,1,1
"Dasania",0,170,0,1877,1,1
"Dechloromonas",1,169,52,1825,0.1237039561653,1
"Dechshavirus",0,170,0,1877,1,1
"Deefgea",1,169,1,1876,0.159236915859511,1
"Deferribacter",0,170,0,1877,1,1
"Deferrisoma",0,170,0,1877,1,1
"Defluviicoccus",2,168,12,1865,0.326367859004791,1
"Defluviimonas",0,170,0,1877,1,1
"Defluviitoga",0,170,0,1877,1,1
"Dehalobacter",0,170,0,1877,1,1
"Dehalobacterium",0,170,0,1877,1,1
"Dehalococcoides",1,169,3,1874,0.293242721998994,1
"Dehalogenimonas",1,169,1,1876,0.159236915859511,1
"Delepquintavirus",0,170,0,1877,1,1
"Delmidovirus",0,170,0,1877,1,1
"Deltabaculovirus",0,170,0,1877,1,1
"Deltacoronavirus",0,170,0,1877,1,1
"Deltaentomopoxvirus",0,170,0,1877,1,1
"Deltaflexivirus",0,170,0,1877,1,1
"Deltalipothrixvirus",0,170,0,1877,1,1
"Deltanudivirus",0,170,0,1877,1,1
"Deltapapillomavirus",0,170,0,1877,1,1
"Deltapolyomavirus",0,170,0,1877,1,1
"Deltaretrovirus",0,170,0,1877,1,1
"Deltasatellite",0,170,0,1877,1,1
"Deltascleroulivirus",0,170,0,1877,1,1
"Delusorvirus",0,170,0,1877,1,1
"Demequina",0,170,0,1877,1,1
"Demetria",0,170,0,1877,1,1
"Demosthenesvirus",0,170,0,1877,1,1
"Dendoorenvirus",0,170,0,1877,1,1
"Denitratisoma",0,170,23,1854,0.252116768204814,1
"Denitrificimonas",0,170,2,1875,1,1
"Denitrobacterium",0,170,2,1875,1,1
"Denitrovibrio",0,170,0,1877,1,1
"Denvervirus",0,170,0,1877,1,1
"Dependoparvovirus",0,170,0,1877,1,1
"Derbicusvirus",0,170,0,1877,1,1
"Dermabacter",2,168,16,1861,0.656847931730812,1
"Dermacoccus",6,164,29,1848,0.0645205535966109,0.732660266430438
"Dermatophilus",0,170,0,1877,1,1
"Derxia",0,170,0,1877,1,1
"Desemzia",0,170,1,1876,1,1
"Deseoctovirus",0,170,0,1877,1,1
"Desmospora",0,170,0,1877,1,1
"Desulfarculus",0,170,8,1869,1,1
"Desulfatibacillum",0,170,0,1877,1,1
"Desulfatiglans",0,170,0,1877,1,1
"Desulfatirhabdium",0,170,0,1877,1,1
"Desulfatitalea",0,170,0,1877,1,1
"Desulfitibacter",0,170,0,1877,1,1
"Desulfitobacterium",2,168,3,1874,0.058002903574773,0.732660266430438
"Desulfobacca",0,170,0,1877,1,1
"Desulfobacter",0,170,0,1877,1,1
"Desulfobacterium",0,170,0,1877,1,1
"Desulfobacula",0,170,0,1877,1,1
"Desulfobulbus",6,164,5,1872,9.7832471735175e-05,0.00324151589682547
"Desulfocapsa",0,170,1,1876,1,1
"Desulfocarbo",0,170,0,1877,1,1
"Desulfococcus",0,170,2,1875,1,1
"Desulfocurvibacter",0,170,4,1873,1,1
"Desulfocurvus",0,170,0,1877,1,1
"Desulfofarcimen",1,169,0,1877,0.0830483634587201,0.732660266430438
"Desulfofustis",0,170,1,1876,1,1
"Desulfoglaeba",0,170,0,1877,1,1
"Desulfohalobium",0,170,1,1876,1,1
"Desulfolithobacter",0,170,0,1877,1,1
"Desulfoluna",0,170,0,1877,1,1
"Desulfolutivibrio",0,170,2,1875,1,1
"Desulfomarina",0,170,0,1877,1,1
"Desulfomicrobium",2,168,5,1872,0.10913862082472,0.91162847983001
"Desulfomonile",0,170,0,1877,1,1
"Desulfonatronospira",0,170,0,1877,1,1
"Desulfonatronovibrio",0,170,0,1877,1,1
"Desulfonatronum",0,170,0,1877,1,1
"KnightID",170,0,1877,0,1,1
"X3alikevirus",0,170,0,1877,1,1
