"Genus","cancer_pos","cancer_neg","other_pos","other_neg","p_value","p_adjusted"
"Candidatus.Arthromitus",0,137,1,1909,1,1
"Candidatus.Atelocyanobacterium",0,137,2,1908,1,1
"Candidatus.Azoamicus",0,137,0,1910,1,1
"Candidatus.Azobacteroides",0,137,0,1910,1,1
"Candidatus.Babela",0,137,0,1910,1,1
"Candidatus.Bandiella",0,137,0,1910,1,1
"Candidatus.Baumannia",0,137,0,1910,1,1
"Candidatus.Bipolaricaulis",0,137,0,1910,1,1
"Candidatus.Blochmannia",0,137,3,1907,1,1
"Candidatus.Cardinium",0,137,1,1909,1,1
"Candidatus.Carsonella",37,100,826,1084,0.000160108297280636,0.0122421267305348
"Candidatus.Chazhemtobacterium",0,137,0,1910,1,1
"Candidatus.Chromulinivorax",0,137,0,1910,1,1
"Candidatus.Cloacimonas",0,137,2,1908,1,1
"Candidatus.Comchoanobacter",0,137,0,1910,1,1
"Candidatus.Contubernalis",0,137,0,1910,1,1
"Candidatus.Cytomitobacter",0,137,0,1910,1,1
"Candidatus.Desulforudis",0,137,2,1908,1,1
"Candidatus.Doolittlea",0,137,0,1910,1,1
"Candidatus.Endolissoclinum",0,137,0,1910,1,1
"Candidatus.Endoriftia",1,136,0,1910,0.0669272105520274,1
"Candidatus.Fervidibacter",0,137,1,1909,1,1
"Candidatus.Fokinia",0,137,1,1909,1,1
"Candidatus.Fonsibacter",0,137,0,1910,1,1
"Candidatus.Formimonas",0,137,2,1908,1,1
"Candidatus.Fukatsuia",0,137,0,1910,1,1
"Candidatus.Gromoviella",0,137,0,1910,1,1
"Candidatus.Gullanella",0,137,0,1910,1,1
"Candidatus.Hamiltonella",0,137,0,1910,1,1
"Candidatus.Hepatoplasma",0,137,0,1910,1,1
"Candidatus.Hoaglandella",0,137,0,1910,1,1
"Candidatus.Hydrogenosomobacter",0,137,2,1908,1,1
"Candidatus.Ishikawaella",0,137,0,1910,1,1
"Candidatus.Karelsulcia",16,121,421,1489,0.00339986447924129,0.177866594335044
"Candidatus.Kinetoplastibacterium",0,137,2,1908,1,1
"Candidatus.Korarchaeum",0,137,0,1910,1,1
"Candidatus.Koribacter",0,137,10,1900,1,1
"Candidatus.Kuenenia",0,137,0,1910,1,1
"Candidatus.Mancarchaeum",0,137,0,1910,1,1
"Candidatus.Methanoliparum",0,137,0,1910,1,1
"Candidatus.Methanomethylophilus",0,137,2,1908,1,1
"Candidatus.Methanoplasma",0,137,0,1910,1,1
"Candidatus.Methylopumilus",0,137,0,1910,1,1
"Candidatus.Methylospira",0,137,0,1910,1,1
"Candidatus.Micrarchaeum",0,137,0,1910,1,1
"Candidatus.Midichloria",0,137,0,1910,1,1
"Candidatus.Mikella",0,137,0,1910,1,1
"Candidatus.Minimicrobia",0,137,16,1894,0.619772101024436,1
"Candidatus.Moranella",0,137,0,1910,1,1
"Candidatus.Mycosynbacter",0,137,0,1910,1,1
"Candidatus.Nanohalobium",0,137,0,1910,1,1
"Candidatus.Nanopelagicus",0,137,0,1910,1,1
"Candidatus.Nanosynbacter",0,137,21,1889,0.393526975319201,1
"Candidatus.Nardonella",0,137,4,1906,1,1
"Candidatus.Neoehrlichia",0,137,0,1910,1,1
"Candidatus.Nesciobacter",0,137,0,1910,1,1
"Candidatus.Nitrosacidococcus",0,137,0,1910,1,1
"Candidatus.Nitrosocaldus",0,137,0,1910,1,1
"Candidatus.Nitrosocosmicus",0,137,0,1910,1,1
"Candidatus.Nitrosoglobus",0,137,0,1910,1,1
"Candidatus.Nitrosomarinus",0,137,0,1910,1,1
"Candidatus.Nitrosopelagicus",0,137,0,1910,1,1
"Candidatus.Nitrosotenuis",0,137,0,1910,1,1
"Candidatus.Nitrotoga",0,137,1,1909,1,1
"Candidatus.Nucleicultrix",0,137,0,1910,1,1
"Candidatus.Paracaedibacter",0,137,0,1910,1,1
"Candidatus.Pelagibacter",0,137,0,1910,1,1
"Candidatus.Pelagisphaera",8,129,271,1639,0.00425215832413465,0.209950530750836
"Candidatus.Phycorickettsia",0,137,1,1909,1,1
"Candidatus.Phytoplasma",4,133,42,1868,0.54532106073636,1
"Candidatus.Planktophila",0,137,1,1909,1,1
"Candidatus.Portiera",0,137,0,1910,1,1
"Candidatus.Profftella",0,137,0,1910,1,1
"Candidatus.Profftia",0,137,0,1910,1,1
"Candidatus.Prometheoarchaeum",0,137,0,1910,1,1
"Candidatus.Promineifilum",0,137,1,1909,1,1
"Candidatus.Protochlamydia",0,137,0,1910,1,1
"Candidatus.Pseudothioglobus",0,137,0,1910,1,1
"Candidatus.Puniceispirillum",0,137,0,1910,1,1
"Candidatus.Purcelliella",3,134,53,1857,1,1
"Candidatus.Reidiella",0,137,0,1910,1,1
"Candidatus.Rhabdochlamydia",0,137,0,1910,1,1
"Candidatus.Riesia",0,137,0,1910,1,1
"Candidatus.Ruthturnera",0,137,0,1910,1,1
"Candidatus.Saccharimonas",0,137,0,1910,1,1
"Candidatus.Schneideria",0,137,0,1910,1,1
"Candidatus.Steffania",0,137,0,1910,1,1
"Candidatus.Sulfidibacterium",0,137,2,1908,1,1
"Candidatus.Symbiobacter",1,136,3,1907,0.242171937540666,1
"Candidatus.Syntrophocurvum",0,137,0,1910,1,1
"Candidatus.Tachikawaea",0,137,0,1910,1,1
"Candidatus.Thioglobus",0,137,0,1910,1,1
"Candidatus.Uabimicrobium",0,137,0,1910,1,1
"Candidatus.Vallotia",0,137,1,1909,1,1
"Candidatus.Velamenicoccus",0,137,1,1909,1,1
"Candidatus.Vesicomyosocius",0,137,0,1910,1,1
"Candidatus.Viadribacter",0,137,2,1908,1,1
"Candidatus.Walczuchella",0,137,1,1909,1,1
"Candidatus.Westeberhardia",0,137,0,1910,1,1
"Candidatus.Xiphinematobacter",0,137,0,1910,1,1
"Canhaevirus",0,137,2,1908,1,1
"Capillimicrobium",0,137,2,1908,1,1
"Capillovirus",0,137,0,1910,1,1
"Capnocytophaga",1,136,152,1758,0.00032607309987299,0.0231511900909823
"Capripoxvirus",0,137,0,1910,1,1
"Caproicibacter",0,137,3,1907,1,1
"Caproicibacterium",0,137,10,1900,1,1
"Caproiciproducens",0,137,4,1906,1,1
"Capsulimonas",0,137,7,1903,1,1
"Captovirus",0,137,0,1910,1,1
"Capulavirus",0,137,0,1910,1,1
"Carboxydocella",0,137,1,1909,1,1
"Carboxydothermus",0,137,0,1910,1,1
"Cardiobacterium",0,137,25,1885,0.407005150465137,1
"Cardiovirus",0,137,0,1910,1,1
"Carjivirus",0,137,14,1896,0.617873240753889,1
"Carlavirus",0,137,0,1910,1,1
"Carltongylesvirus",0,137,0,1910,1,1
"Carmovirus",0,137,0,1910,1,1
"Carnimonas",0,137,0,1910,1,1
"Carnobacterium",1,136,7,1903,0.426019662437115,1
"Caroctavirus",0,137,0,1910,1,1
"Casadabanvirus",0,137,0,1910,1,1
"Casaltella",0,137,0,1910,1,1
"Casimicrobium",0,137,14,1896,0.617873240753889,1
"Castellaniella",1,136,30,1880,0.718552707939045,1
"Catabacter",0,137,0,1910,1,1
"Catalinimonas",0,137,0,1910,1,1
"Catellatospora",0,137,0,1910,1,1
"Catellicoccus",0,137,0,1910,1,1
"Catelliglobosispora",0,137,0,1910,1,1
"Catenibacterium",0,137,22,1888,0.394761739026346,1
"Catenovulum",1,136,0,1910,0.0669272105520274,1
"Catenulispora",0,137,0,1910,1,1
"Catenuloplanes",0,137,0,1910,1,1
"Catonella",0,137,0,1910,1,1
"Caulimovirus",0,137,0,1910,1,1
"Cavemovirus",0,137,0,1910,1,1
"Cbastvirus",0,137,0,1910,1,1
"Cbunavirus",0,137,0,1910,1,1
"Cecembia",0,137,0,1910,1,1
"Cecivirus",0,137,0,1910,1,1
"Cedecea",2,135,2,1908,0.0244006851926252,0.757946283795919
"Ceduovirus",0,137,2,1908,1,1
"Ceetrepovirus",0,137,0,1910,1,1
"Celeribacter",0,137,12,1898,1,1
"Celerinatantimonas",0,137,0,1910,1,1
"Cellubavirus",0,137,0,1910,1,1
"Cellulomonas",1,136,54,1856,0.176704057181832,1
"Cellulophaga",0,137,3,1907,1,1
"Cellulosilyticum",0,137,3,1907,1,1
"Cellulosimicrobium",0,137,41,1869,0.108737811375621,1
"Cellvibrio",1,136,2,1908,0.187729124453656,1
"Cenphatecvirus",26,111,732,1178,3.57703850163812e-06,0.000507939467232613
"Centapoxvirus",0,137,0,1910,1,1
"Centipeda",0,137,0,1910,1,1
"Cephaloticoccus",0,137,0,1910,1,1
"Cepunavirus",0,137,0,1910,1,1
"Cequinquevirus",0,137,0,1910,1,1
"Cereibacter",0,137,19,1891,0.633284393657669,1
"Certrevirus",0,137,0,1910,1,1
"Cervidpoxvirus",0,137,0,1910,1,1
"Cesiribacter",0,137,0,1910,1,1
"Cetobacterium",0,137,2,1908,1,1
"Chakrabartyvirus",0,137,0,1910,1,1
"Chamaesiphon",0,137,0,1910,1,1
"Changchengzhania",0,137,0,1910,1,1
"Changpingibacter",0,137,0,1910,1,1
"Chania",0,137,1,1909,1,1
"Chaphamaparvovirus",0,137,0,1910,1,1
"Charlielikevirus",0,137,0,1910,1,1
"Charlievirus",0,137,0,1910,1,1
"Charybdisvirus",0,137,0,1910,1,1
"Che8likevirus",0,137,0,1910,1,1
"Che9clikevirus",0,137,0,1910,1,1
"Chelativorans",0,137,19,1891,0.633284393657669,1
"Chelatococcus",0,137,21,1889,0.393526975319201,1
"Chelonobacter",0,137,0,1910,1,1
"Chenggangzhangella",0,137,16,1894,0.619772101024436,1
"Chenonavirus",0,137,0,1910,1,1
"Cheoctovirus",0,137,0,1910,1,1
"Cheravirus",0,137,0,1910,1,1
"Chiangmaivirus",0,137,0,1910,1,1
"Chilikevirus",0,137,0,1910,1,1
"Chirohepevirus",0,137,0,1910,1,1
"Chitinibacter",0,137,11,1899,1,1
"Chitinilyticum",0,137,0,1910,1,1
"Chitinimonas",1,136,27,1883,1,1
"Chitiniphilus",0,137,7,1903,1,1
"Chitinispirillum",0,137,0,1910,1,1
"Chitinivibrio",0,137,0,1910,1,1
"Chitinolyticbacter",0,137,14,1896,0.617873240753889,1
"Chitinophaga",0,137,59,1851,0.0304548404888487,0.864917469883303
"Chitorquevirus",0,137,0,1910,1,1
"Chivirus",0,137,1,1909,1,1
"Chlamydia",0,137,0,1910,1,1
"Chlamydiifrater",0,137,1,1909,1,1
"Chloracidobacterium",0,137,1,1909,1,1
"Chloriridovirus",0,137,0,1910,1,1
"Chlorobaculum",0,137,6,1904,1,1
"Chlorobium",0,137,2,1908,1,1
"Chloroflexus",0,137,2,1908,1,1
"Chlorogloeopsis",0,137,0,1910,1,1
"Chloroherpeton",0,137,3,1907,1,1
"Chlorovirus",0,137,0,1910,1,1
"Chondrinema",0,137,0,1910,1,1
"Chondrocystis",0,137,0,1910,1,1
"Chondromyces",0,137,2,1908,1,1
"Chopinvirus",0,137,0,1910,1,1
"Chordicoccus",0,137,15,1895,0.617967221757147,1
"Christensenella",0,137,15,1895,0.617967221757147,1
"Christiangramia",0,137,3,1907,1,1
"Chromobacterium",1,136,40,1870,0.519952354910305,1
"Chromohalobacter",1,136,2,1908,0.187729124453656,1
"Chroococcidiopsis",0,137,0,1910,1,1
"Chryseolinea",0,137,1,1909,1,1
"Chrysiogenes",0,137,0,1910,1,1
"Chrysovirus",0,137,0,1910,1,1
"Chthoniobacter",0,137,0,1910,1,1
"Chthonomonas",0,137,0,1910,1,1
"Chuhaivirus",0,137,0,1910,1,1
"Chunghsingvirus",0,137,0,1910,1,1
"Ciceribacter",0,137,8,1902,1,1
"Cilevirus",0,137,0,1910,1,1
"Cimandefvirus",0,137,0,1910,1,1
"Circovirus",0,137,0,1910,1,1
"Citreicella",0,137,0,1910,1,1
"Citricoccus",1,136,2,1908,0.187729124453656,1
"Citrifermentans",0,137,2,1908,1,1
"Citrobacter",4,133,277,1633,1.67979415431596e-05,0.00185523932154451
"Citromicrobium",0,137,15,1895,0.617967221757147,1
"Cjwunalikevirus",0,137,0,1910,1,1
"Claudivirus",0,137,0,1910,1,1
"Clavibacter",0,137,7,1903,1,1
"Clecrusatellite",0,137,0,1910,1,1
"Cloacibacillus",0,137,8,1902,1,1
"Cloacibacterium",3,134,30,1880,0.481568862050363,1
"Closterovirus",0,137,0,1910,1,1
"Clostridioides",0,137,72,1838,0.013311869742828,0.472571375870395
"Clostridium",11,126,359,1551,0.000809419073307396,0.0536375039245034
"Cnuibacter",0,137,5,1905,1,1
"Cobetia",1,136,9,1901,0.500577344701096,1
"Cocadviroid",0,137,0,1910,1,1
"Coccolithovirus",0,137,0,1910,1,1
"Cognaticolwellia",0,137,0,1910,1,1
"Cognatishimia",0,137,12,1898,1,1
"Coguvirus",0,137,0,1910,1,1
"Cohcovirus",0,137,4,1906,1,1
"Cohnella",39,98,946,964,1.42659700859486e-06,0.000283607485308657
"Colecusatellite",0,137,0,1910,1,1
"Coleofasciculus",0,137,0,1910,1,1
"Coleviroid",0,137,0,1910,1,1
"Collimonas",1,136,33,1877,0.724224701543519,1
"Collinsella",1,136,108,1802,0.0087793864333582,0.335642696721463
"Colneyvirus",0,137,0,1910,1,1
"Colossusvirus",0,137,0,1910,1,1
"Coltivirus",0,137,0,1910,1,1
"Colwellia",0,137,1,1909,1,1
"Commensalibacter",0,137,1,1909,1,1
"Comovirus",0,137,0,1910,1,1
"Companilactobacillus",0,137,4,1906,1,1
"Conchiformibius",0,137,4,1906,1,1
"Conexibacter",0,137,2,1908,1,1
"Conexivisphaera",0,137,0,1910,1,1
"Confluentimicrobium",0,137,0,1910,1,1
"Congregibacter",0,137,0,1910,1,1
"Constantimarinum",0,137,0,1910,1,1
"Coopervirus",0,137,0,1910,1,1
"Copernicusvirus",0,137,0,1910,1,1
"Copiparvovirus",0,137,0,1910,1,1
"Coprobacillus",0,137,0,1910,1,1
"Coprobacter",0,137,49,1861,0.0737192103694726,1
"Coprococcus",0,137,96,1814,0.002431645697101,0.134280879051022
"Coprothermobacter",0,137,0,1910,1,1
"Coraliomargarita",0,137,0,1910,1,1
"Corallococcus",1,136,17,1893,1,1
"Coriobacterium",0,137,2,1908,1,1
"Corndoglikevirus",0,137,0,1910,1,1
"Cornellvirus",0,137,0,1910,1,1
"Corticovirus",0,137,0,1910,1,1
"Cosavirus",0,137,0,1910,1,1
"Cosenzaea",0,137,0,1910,1,1
"Costertonia",0,137,0,1910,1,1
"Couchioplanes",0,137,1,1909,1,1
"Coxiella",0,137,0,1910,1,1
"Cp220likevirus",0,137,0,1910,1,1
"Cp8unalikevirus",0,137,0,1910,1,1
"Crassaminicella",0,137,9,1901,1,1
"Crenobacter",0,137,0,1910,1,1
"Criblamydia",0,137,0,1910,1,1
"Crinalium",0,137,1,1909,1,1
"Crinivirus",0,137,0,1910,1,1
"Cripavirus",0,137,0,1910,1,1
"Croceibacter",0,137,0,1910,1,1
"Croceibacterium",0,137,12,1898,1,1
"Croceicoccus",0,137,40,1870,0.107769468953032,1
"Croceimicrobium",0,137,0,1910,1,1
"Croceitalea",0,137,0,1910,1,1
"Crocinitomix",0,137,0,1910,1,1
"Crocodylidpoxvirus",0,137,0,1910,1,1
"Crocosphaera",0,137,0,1910,1,1
"Crohivirus",0,137,0,1910,1,1
"Cronobacter",2,135,7,1903,0.117494674713269,1
"Cronusvirus",0,137,0,1910,1,1
"Crossiella",0,137,0,1910,1,1
"Cruoricaptor",0,137,17,1893,0.623060014601865,1
"Cryobacterium",0,137,8,1902,1,1
"Cryocola",0,137,0,1910,1,1
"Cryptobacterium",0,137,4,1906,1,1
"Cryptosporangium",0,137,0,1910,1,1
"Cucumibacter",0,137,0,1910,1,1
"Cucumovirus",0,137,0,1910,1,1
"Culoivirus",0,137,0,1910,1,1
"Cuniculiplasma",0,137,0,1910,1,1
"Curtovirus",0,137,0,1910,1,1
"Cutibacterium",125,12,1465,445,2.72226261789957e-05,0.00270592904219217
"Cyanobacterium",0,137,0,1910,1,1
"Cyanobium",0,137,1,1909,1,1
"Cyanothece",0,137,0,1910,1,1
"Cybitervirus",0,137,0,1910,1,1
"Cyclobacterium",0,137,0,1910,1,1
"Cycloclasticus",0,137,0,1910,1,1
"Cyclonatronum",0,137,0,1910,1,1
"Cyclovirus",0,137,0,1910,1,1
"Cylindrospermopsis",0,137,0,1910,1,1
"Cylindrospermum",0,137,0,1910,1,1
"Cypovirus",0,137,0,1910,1,1
"Cyprinivirus",0,137,0,1910,1,1
"Cysteiniphilum",0,137,0,1910,1,1
"Cystobacter",0,137,25,1885,0.407005150465137,1
"Cytobacillus",0,137,3,1907,1,1
"Cytomegalovirus",0,137,0,1910,1,1
"Cytophaga",0,137,0,1910,1,1
"Cytorhabdovirus",0,137,0,1910,1,1
"Cyvirus",0,137,1,1909,1,1
"D3likevirus",0,137,0,1910,1,1
"Dabirmavirus",0,137,0,1910,1,1
"Dactylococcopsis",0,137,0,1910,1,1
"Dactylosporangium",0,137,17,1893,0.623060014601865,1
"Dasania",0,137,0,1910,1,1
"Dechloromonas",1,136,52,1858,0.257930160718169,1
"Dechshavirus",0,137,0,1910,1,1
"Deefgea",0,137,2,1908,1,1
"Deferribacter",0,137,0,1910,1,1
"Deferrisoma",0,137,0,1910,1,1
"Defluviicoccus",0,137,14,1896,0.617873240753889,1
"Defluviimonas",0,137,0,1910,1,1
"Defluviitoga",0,137,0,1910,1,1
"Dehalobacter",0,137,0,1910,1,1
"Dehalobacterium",0,137,0,1910,1,1
"Dehalococcoides",0,137,4,1906,1,1
"Dehalogenimonas",0,137,2,1908,1,1
"Delepquintavirus",0,137,0,1910,1,1
"Delmidovirus",0,137,0,1910,1,1
"Deltabaculovirus",0,137,0,1910,1,1
"Deltacoronavirus",0,137,0,1910,1,1
"Deltaentomopoxvirus",0,137,0,1910,1,1
"Deltaflexivirus",0,137,0,1910,1,1
"Deltalipothrixvirus",0,137,0,1910,1,1
"Deltanudivirus",0,137,0,1910,1,1
"Deltapapillomavirus",0,137,0,1910,1,1
"Deltapolyomavirus",0,137,0,1910,1,1
"Deltaretrovirus",0,137,0,1910,1,1
"Deltasatellite",0,137,0,1910,1,1
"Deltascleroulivirus",0,137,0,1910,1,1
"Delusorvirus",0,137,0,1910,1,1
"Demequina",0,137,0,1910,1,1
"Demetria",0,137,0,1910,1,1
"Demosthenesvirus",0,137,0,1910,1,1
"Dendoorenvirus",0,137,0,1910,1,1
"Denitratisoma",1,136,22,1888,1,1
"Denitrificimonas",1,136,1,1909,0.129405691565895,1
"Denitrobacterium",0,137,2,1908,1,1
"Denitrovibrio",0,137,0,1910,1,1
"Denvervirus",0,137,0,1910,1,1
"Dependoparvovirus",0,137,0,1910,1,1
"Derbicusvirus",0,137,0,1910,1,1
"Dermabacter",0,137,18,1892,0.627625674233752,1
"Dermacoccus",4,133,31,1879,0.289823371276483,1
"Dermatophilus",0,137,0,1910,1,1
"Derxia",0,137,0,1910,1,1
"Desemzia",0,137,1,1909,1,1
"Deseoctovirus",0,137,0,1910,1,1
"Desmospora",0,137,0,1910,1,1
"Desulfarculus",0,137,8,1902,1,1
"Desulfatibacillum",0,137,0,1910,1,1
"Desulfatiglans",0,137,0,1910,1,1
"Desulfatirhabdium",0,137,0,1910,1,1
"Desulfatitalea",0,137,0,1910,1,1
"Desulfitibacter",0,137,0,1910,1,1
"Desulfitobacterium",0,137,5,1905,1,1
"Desulfobacca",0,137,0,1910,1,1
"Desulfobacter",0,137,0,1910,1,1
"Desulfobacterium",0,137,0,1910,1,1
"Desulfobacula",0,137,0,1910,1,1
"Desulfobulbus",1,136,10,1900,0.534166399083006,1
"Desulfocapsa",0,137,1,1909,1,1
"Desulfocarbo",0,137,0,1910,1,1
"Desulfococcus",0,137,2,1908,1,1
"Desulfocurvibacter",0,137,4,1906,1,1
"Desulfocurvus",0,137,0,1910,1,1
"Desulfofarcimen",0,137,1,1909,1,1
"Desulfofustis",0,137,1,1909,1,1
"Desulfoglaeba",0,137,0,1910,1,1
"Desulfohalobium",0,137,1,1909,1,1
"Desulfolithobacter",0,137,0,1910,1,1
"Desulfoluna",0,137,0,1910,1,1
"Desulfolutivibrio",0,137,2,1908,1,1
"Desulfomarina",0,137,0,1910,1,1
"Desulfomicrobium",0,137,7,1903,1,1
"Desulfomonile",0,137,0,1910,1,1
"Desulfonatronospira",0,137,0,1910,1,1
"Desulfonatronovibrio",0,137,0,1910,1,1
"Desulfonatronum",0,137,0,1910,1,1
"KnightID",137,0,1910,0,1,1
"X3alikevirus",0,137,0,1910,1,1
