"Genus","cancer_pos","cancer_neg","other_pos","other_neg","p_value","p_adjusted"
"Candidatus_Xiphinematobacter",0,189,0,1858,1,1
"Candidatus.Absconditicoccus",0,189,1,1857,1,1
"Candidatus.Amoebophilus",0,189,0,1858,1,1
"Candidatus.Annandia",1,188,68,1790,0.017888294674754,0.35561929813411
"Candidatus.Arcticimaribacter",0,189,1,1857,1,1
"Candidatus.Arthromitus",0,189,1,1857,1,1
"Candidatus.Atelocyanobacterium",0,189,2,1856,1,1
"Candidatus.Azoamicus",0,189,0,1858,1,1
"Candidatus.Azobacteroides",0,189,0,1858,1,1
"Candidatus.Babela",0,189,0,1858,1,1
"Candidatus.Bandiella",0,189,0,1858,1,1
"Candidatus.Baumannia",0,189,0,1858,1,1
"Candidatus.Bipolaricaulis",0,189,0,1858,1,1
"Candidatus.Blochmannia",0,189,3,1855,1,1
"Candidatus.Cardinium",0,189,1,1857,1,1
"Candidatus.Carsonella",63,126,800,1058,0.010629184167634,0.215620593114861
"Candidatus.Chazhemtobacterium",0,189,0,1858,1,1
"Candidatus.Chromulinivorax",0,189,0,1858,1,1
"Candidatus.Cloacimonas",0,189,2,1856,1,1
"Candidatus.Comchoanobacter",0,189,0,1858,1,1
"Candidatus.Contubernalis",0,189,0,1858,1,1
"Candidatus.Cytomitobacter",0,189,0,1858,1,1
"Candidatus.Desulforudis",0,189,2,1856,1,1
"Candidatus.Doolittlea",0,189,0,1858,1,1
"Candidatus.Endolissoclinum",0,189,0,1858,1,1
"Candidatus.Endoriftia",0,189,1,1857,1,1
"Candidatus.Fervidibacter",0,189,1,1857,1,1
"Candidatus.Fokinia",0,189,1,1857,1,1
"Candidatus.Fonsibacter",0,189,0,1858,1,1
"Candidatus.Formimonas",0,189,2,1856,1,1
"Candidatus.Fukatsuia",0,189,0,1858,1,1
"Candidatus.Gromoviella",0,189,0,1858,1,1
"Candidatus.Gullanella",0,189,0,1858,1,1
"Candidatus.Hamiltonella",0,189,0,1858,1,1
"Candidatus.Hepatoplasma",0,189,0,1858,1,1
"Candidatus.Hoaglandella",0,189,0,1858,1,1
"Candidatus.Hydrogenosomobacter",0,189,2,1856,1,1
"Candidatus.Ishikawaella",0,189,0,1858,1,1
"Candidatus.Karelsulcia",39,150,398,1460,0.852532601534601,1
"Candidatus.Kinetoplastibacterium",0,189,2,1856,1,1
"Candidatus.Korarchaeum",0,189,0,1858,1,1
"Candidatus.Koribacter",0,189,10,1848,0.612894604830196,1
"Candidatus.Kuenenia",0,189,0,1858,1,1
"Candidatus.Mancarchaeum",0,189,0,1858,1,1
"Candidatus.Methanoliparum",0,189,0,1858,1,1
"Candidatus.Methanomethylophilus",1,188,1,1857,0.176176566235977,1
"Candidatus.Methanoplasma",0,189,0,1858,1,1
"Candidatus.Methylopumilus",0,189,0,1858,1,1
"Candidatus.Methylospira",0,189,0,1858,1,1
"Candidatus.Micrarchaeum",0,189,0,1858,1,1
"Candidatus.Midichloria",0,189,0,1858,1,1
"Candidatus.Mikella",0,189,0,1858,1,1
"Candidatus.Minimicrobia",0,189,16,1842,0.389120784371896,1
"Candidatus.Moranella",0,189,0,1858,1,1
"Candidatus.Mycosynbacter",0,189,0,1858,1,1
"Candidatus.Nanohalobium",0,189,0,1858,1,1
"Candidatus.Nanopelagicus",0,189,0,1858,1,1
"Candidatus.Nanosynbacter",0,189,21,1837,0.251070848457792,1
"Candidatus.Nardonella",1,188,3,1855,0.321450049130024,1
"Candidatus.Neoehrlichia",0,189,0,1858,1,1
"Candidatus.Nesciobacter",0,189,0,1858,1,1
"Candidatus.Nitrosacidococcus",0,189,0,1858,1,1
"Candidatus.Nitrosocaldus",0,189,0,1858,1,1
"Candidatus.Nitrosocosmicus",0,189,0,1858,1,1
"Candidatus.Nitrosoglobus",0,189,0,1858,1,1
"Candidatus.Nitrosomarinus",0,189,0,1858,1,1
"Candidatus.Nitrosopelagicus",0,189,0,1858,1,1
"Candidatus.Nitrosotenuis",0,189,0,1858,1,1
"Candidatus.Nitrotoga",0,189,1,1857,1,1
"Candidatus.Nucleicultrix",0,189,0,1858,1,1
"Candidatus.Paracaedibacter",0,189,0,1858,1,1
"Candidatus.Pelagibacter",0,189,0,1858,1,1
"Candidatus.Pelagisphaera",1,188,278,1580,1.59375923332322e-11,8.33787725222781e-10
"Candidatus.Phycorickettsia",0,189,1,1857,1,1
"Candidatus.Phytoplasma",3,186,43,1815,0.795064208238348,1
"Candidatus.Planktophila",0,189,1,1857,1,1
"Candidatus.Portiera",0,189,0,1858,1,1
"Candidatus.Profftella",0,189,0,1858,1,1
"Candidatus.Profftia",0,189,0,1858,1,1
"Candidatus.Prometheoarchaeum",0,189,0,1858,1,1
"Candidatus.Promineifilum",0,189,1,1857,1,1
"Candidatus.Protochlamydia",0,189,0,1858,1,1
"Candidatus.Pseudothioglobus",0,189,0,1858,1,1
"Candidatus.Puniceispirillum",0,189,0,1858,1,1
"Candidatus.Purcelliella",3,186,53,1805,0.479168749558877,1
"Candidatus.Reidiella",0,189,0,1858,1,1
"Candidatus.Rhabdochlamydia",0,189,0,1858,1,1
"Candidatus.Riesia",0,189,0,1858,1,1
"Candidatus.Ruthturnera",0,189,0,1858,1,1
"Candidatus.Saccharimonas",0,189,0,1858,1,1
"Candidatus.Schneideria",0,189,0,1858,1,1
"Candidatus.Steffania",0,189,0,1858,1,1
"Candidatus.Sulfidibacterium",0,189,2,1856,1,1
"Candidatus.Symbiobacter",0,189,4,1854,1,1
"Candidatus.Syntrophocurvum",0,189,0,1858,1,1
"Candidatus.Tachikawaea",0,189,0,1858,1,1
"Candidatus.Thioglobus",0,189,0,1858,1,1
"Candidatus.Uabimicrobium",0,189,0,1858,1,1
"Candidatus.Vallotia",0,189,1,1857,1,1
"Candidatus.Velamenicoccus",0,189,1,1857,1,1
"Candidatus.Vesicomyosocius",0,189,0,1858,1,1
"Candidatus.Viadribacter",0,189,2,1856,1,1
"Candidatus.Walczuchella",0,189,1,1857,1,1
"Candidatus.Westeberhardia",0,189,0,1858,1,1
"Candidatus.Xiphinematobacter",0,189,0,1858,1,1
"Canhaevirus",2,187,0,1858,0.0084839125134128,0.183326283442007
"Capillimicrobium",0,189,2,1856,1,1
"Capillovirus",0,189,0,1858,1,1
"Capnocytophaga",6,183,147,1711,0.0189530792176558,0.362295398891345
"Capripoxvirus",0,189,0,1858,1,1
"Caproicibacter",1,188,2,1856,0.252314771116857,1
"Caproicibacterium",3,186,7,1851,0.0571644831255217,0.979680969427043
"Caproiciproducens",1,188,3,1855,0.321450049130024,1
"Capsulimonas",0,189,7,1851,1,1
"Captovirus",0,189,0,1858,1,1
"Capulavirus",0,189,0,1858,1,1
"Carboxydocella",0,189,1,1857,1,1
"Carboxydothermus",0,189,0,1858,1,1
"Cardiobacterium",0,189,25,1833,0.161144823627756,1
"Cardiovirus",0,189,0,1858,1,1
"Carjivirus",13,176,1,1857,3.10803157744211e-13,1.71632410443192e-11
"Carlavirus",0,189,0,1858,1,1
"Carltongylesvirus",0,189,0,1858,1,1
"Carmovirus",0,189,0,1858,1,1
"Carnimonas",0,189,0,1858,1,1
"Carnobacterium",1,188,7,1851,0.539937222442155,1
"Caroctavirus",0,189,0,1858,1,1
"Casadabanvirus",0,189,0,1858,1,1
"Casaltella",0,189,0,1858,1,1
"Casimicrobium",0,189,14,1844,0.632200982093949,1
"Castellaniella",0,189,31,1827,0.10821574072778,1
"Catabacter",0,189,0,1858,1,1
"Catalinimonas",0,189,0,1858,1,1
"Catellatospora",0,189,0,1858,1,1
"Catellicoccus",0,189,0,1858,1,1
"Catelliglobosispora",0,189,0,1858,1,1
"Catenibacterium",12,177,10,1848,7.77422970380667e-08,2.86206826873475e-06
"Catenovulum",0,189,1,1857,1,1
"Catenulispora",0,189,0,1858,1,1
"Catenuloplanes",0,189,0,1858,1,1
"Catonella",0,189,0,1858,1,1
"Caulimovirus",0,189,0,1858,1,1
"Cavemovirus",0,189,0,1858,1,1
"Cbastvirus",0,189,0,1858,1,1
"Cbunavirus",0,189,0,1858,1,1
"Cecembia",0,189,0,1858,1,1
"Cecivirus",0,189,0,1858,1,1
"Cedecea",0,189,4,1854,1,1
"Ceduovirus",0,189,2,1856,1,1
"Ceetrepovirus",0,189,0,1858,1,1
"Celeribacter",0,189,12,1846,0.617280539613539,1
"Celerinatantimonas",0,189,0,1858,1,1
"Cellubavirus",0,189,0,1858,1,1
"Cellulomonas",8,181,47,1811,0.158935100502862,1
"Cellulophaga",0,189,3,1855,1,1
"Cellulosilyticum",0,189,3,1855,1,1
"Cellulosimicrobium",1,188,40,1818,0.172580566027741,1
"Cellvibrio",0,189,3,1855,1,1
"Cenphatecvirus",33,156,725,1133,1.11702752723457e-09,5.28726362891029e-08
"Centapoxvirus",0,189,0,1858,1,1
"Centipeda",0,189,0,1858,1,1
"Cephaloticoccus",0,189,0,1858,1,1
"Cepunavirus",0,189,0,1858,1,1
"Cequinquevirus",0,189,0,1858,1,1
"Cereibacter",0,189,19,1839,0.248227252814832,1
"Certrevirus",0,189,0,1858,1,1
"Cervidpoxvirus",0,189,0,1858,1,1
"Cesiribacter",0,189,0,1858,1,1
"Cetobacterium",0,189,2,1856,1,1
"Chakrabartyvirus",0,189,0,1858,1,1
"Chamaesiphon",0,189,0,1858,1,1
"Changchengzhania",0,189,0,1858,1,1
"Changpingibacter",0,189,0,1858,1,1
"Chania",0,189,1,1857,1,1
"Chaphamaparvovirus",0,189,0,1858,1,1
"Charlielikevirus",0,189,0,1858,1,1
"Charlievirus",0,189,0,1858,1,1
"Charybdisvirus",0,189,0,1858,1,1
"Che8likevirus",0,189,0,1858,1,1
"Che9clikevirus",0,189,0,1858,1,1
"Chelativorans",0,189,19,1839,0.248227252814832,1
"Chelatococcus",0,189,21,1837,0.251070848457792,1
"Chelonobacter",0,189,0,1858,1,1
"Chenggangzhangella",0,189,16,1842,0.389120784371896,1
"Chenonavirus",0,189,0,1858,1,1
"Cheoctovirus",0,189,0,1858,1,1
"Cheravirus",0,189,0,1858,1,1
"Chiangmaivirus",0,189,0,1858,1,1
"Chilikevirus",0,189,0,1858,1,1
"Chirohepevirus",0,189,0,1858,1,1
"Chitinibacter",0,189,11,1847,0.613483719570023,1
"Chitinilyticum",0,189,0,1858,1,1
"Chitinimonas",1,188,27,1831,0.508684525219917,1
"Chitiniphilus",0,189,7,1851,1,1
"Chitinispirillum",0,189,0,1858,1,1
"Chitinivibrio",0,189,0,1858,1,1
"Chitinolyticbacter",0,189,14,1844,0.632200982093949,1
"Chitinophaga",7,182,52,1806,0.489815626945472,1
"Chitorquevirus",0,189,0,1858,1,1
"Chivirus",0,189,1,1857,1,1
"Chlamydia",0,189,0,1858,1,1
"Chlamydiifrater",0,189,1,1857,1,1
"Chloracidobacterium",0,189,1,1857,1,1
"Chloriridovirus",0,189,0,1858,1,1
"Chlorobaculum",0,189,6,1852,1,1
"Chlorobium",0,189,2,1856,1,1
"Chloroflexus",0,189,2,1856,1,1
"Chlorogloeopsis",0,189,0,1858,1,1
"Chloroherpeton",0,189,3,1855,1,1
"Chlorovirus",0,189,0,1858,1,1
"Chondrinema",0,189,0,1858,1,1
"Chondrocystis",0,189,0,1858,1,1
"Chondromyces",0,189,2,1856,1,1
"Chopinvirus",0,189,0,1858,1,1
"Chordicoccus",4,185,11,1847,0.0426892265028087,0.757733770424855
"Christensenella",10,179,5,1853,7.15638059945724e-08,2.73593935225404e-06
"Christiangramia",0,189,3,1855,1,1
"Chromobacterium",5,184,36,1822,0.421600849780594,1
"Chromohalobacter",0,189,3,1855,1,1
"Chroococcidiopsis",0,189,0,1858,1,1
"Chryseolinea",0,189,1,1857,1,1
"Chrysiogenes",0,189,0,1858,1,1
"Chrysovirus",0,189,0,1858,1,1
"Chthoniobacter",0,189,0,1858,1,1
"Chthonomonas",0,189,0,1858,1,1
"Chuhaivirus",0,189,0,1858,1,1
"Chunghsingvirus",0,189,0,1858,1,1
"Ciceribacter",0,189,8,1850,1,1
"Cilevirus",0,189,0,1858,1,1
"Cimandefvirus",0,189,0,1858,1,1
"Circovirus",0,189,0,1858,1,1
"Citreicella",0,189,0,1858,1,1
"Citricoccus",0,189,3,1855,1,1
"Citrifermentans",0,189,2,1856,1,1
"Citrobacter",74,115,207,1651,1.85284609697179e-20,1.31552072884997e-18
"Citromicrobium",0,189,15,1843,0.387281623427187,1
"Cjwunalikevirus",0,189,0,1858,1,1
"Claudivirus",0,189,0,1858,1,1
"Clavibacter",1,188,6,1852,0.492961606581305,1
"Clecrusatellite",0,189,0,1858,1,1
"Cloacibacillus",5,184,3,1855,0.000283380364356699,0.00804800234773026
"Cloacibacterium",12,177,21,1837,1.70179239530288e-05,0.000545671497074536
"Closterovirus",0,189,0,1858,1,1
"Clostridioides",47,142,25,1833,1.9140932482912e-33,1.58550724066787e-31
"Clostridium",75,114,295,1563,2.38309734413614e-13,1.39341103533607e-11
"Cnuibacter",0,189,5,1853,1,1
"Cobetia",0,189,10,1848,0.612894604830196,1
"Cocadviroid",0,189,0,1858,1,1
"Coccolithovirus",0,189,0,1858,1,1
"Cognaticolwellia",0,189,0,1858,1,1
"Cognatishimia",0,189,12,1846,0.617280539613539,1
"Coguvirus",0,189,0,1858,1,1
"Cohcovirus",4,185,0,1858,7.05954203229499e-05,0.0021264196303337
"Cohnella",59,130,926,932,8.62283563603737e-07,3.06110665079327e-05
"Colecusatellite",0,189,0,1858,1,1
"Coleofasciculus",0,189,0,1858,1,1
"Coleviroid",0,189,0,1858,1,1
"Collimonas",0,189,34,1824,0.068081756214116,1
"Collinsella",88,101,21,1837,7.6146367299779e-80,2.52298296986601e-77
"Colneyvirus",0,189,0,1858,1,1
"Colossusvirus",0,189,0,1858,1,1
"Coltivirus",0,189,0,1858,1,1
"Colwellia",0,189,1,1857,1,1
"Commensalibacter",0,189,1,1857,1,1
"Comovirus",0,189,0,1858,1,1
"Companilactobacillus",0,189,4,1854,1,1
"Conchiformibius",0,189,4,1854,1,1
"Conexibacter",0,189,2,1856,1,1
"Conexivisphaera",0,189,0,1858,1,1
"Confluentimicrobium",0,189,0,1858,1,1
"Congregibacter",0,189,0,1858,1,1
"Constantimarinum",0,189,0,1858,1,1
"Coopervirus",0,189,0,1858,1,1
"Copernicusvirus",0,189,0,1858,1,1
"Copiparvovirus",0,189,0,1858,1,1
"Coprobacillus",0,189,0,1858,1,1
"Coprobacter",43,146,6,1852,2.54034770896608e-40,2.29555056610208e-38
"Coprococcus",80,109,16,1842,5.83292618658365e-74,1.15958572589283e-71
"Coprothermobacter",0,189,0,1858,1,1
"Coraliomargarita",0,189,0,1858,1,1
"Corallococcus",1,188,17,1841,1,1
"Coriobacterium",0,189,2,1856,1,1
"Corndoglikevirus",0,189,0,1858,1,1
"Cornellvirus",0,189,0,1858,1,1
"Corticovirus",0,189,0,1858,1,1
"Cosavirus",0,189,0,1858,1,1
"Cosenzaea",0,189,0,1858,1,1
"Costertonia",0,189,0,1858,1,1
"Couchioplanes",0,189,1,1857,1,1
"Coxiella",0,189,0,1858,1,1
"Cp220likevirus",0,189,0,1858,1,1
"Cp8unalikevirus",0,189,0,1858,1,1
"Crassaminicella",1,188,8,1850,0.582581589758698,1
"Crenobacter",0,189,0,1858,1,1
"Criblamydia",0,189,0,1858,1,1
"Crinalium",0,189,1,1857,1,1
"Crinivirus",0,189,0,1858,1,1
"Cripavirus",0,189,0,1858,1,1
"Croceibacter",0,189,0,1858,1,1
"Croceibacterium",0,189,12,1846,0.617280539613539,1
"Croceicoccus",0,189,40,1818,0.046400528350318,0.809160090880984
"Croceimicrobium",0,189,0,1858,1,1
"Croceitalea",0,189,0,1858,1,1
"Crocinitomix",0,189,0,1858,1,1
"Crocodylidpoxvirus",0,189,0,1858,1,1
"Crocosphaera",0,189,0,1858,1,1
"Crohivirus",0,189,0,1858,1,1
"Cronobacter",0,189,9,1849,1,1
"Cronusvirus",0,189,0,1858,1,1
"Crossiella",0,189,0,1858,1,1
"Cruoricaptor",6,183,11,1847,0.00297709762690503,0.0704579771700856
"Cryobacterium",0,189,8,1850,1,1
"Cryocola",0,189,0,1858,1,1
"Cryptobacterium",0,189,4,1854,1,1
"Cryptosporangium",0,189,0,1858,1,1
"Cucumibacter",0,189,0,1858,1,1
"Cucumovirus",0,189,0,1858,1,1
"Culoivirus",0,189,0,1858,1,1
"Cuniculiplasma",0,189,0,1858,1,1
"Curtovirus",0,189,0,1858,1,1
"Cutibacterium",176,13,1414,444,4.14419635656124e-09,1.7910135558356e-07
"Cyanobacterium",0,189,0,1858,1,1
"Cyanobium",0,189,1,1857,1,1
"Cyanothece",0,189,0,1858,1,1
"Cybitervirus",0,189,0,1858,1,1
"Cyclobacterium",0,189,0,1858,1,1
"Cycloclasticus",0,189,0,1858,1,1
"Cyclonatronum",0,189,0,1858,1,1
"Cyclovirus",0,189,0,1858,1,1
"Cylindrospermopsis",0,189,0,1858,1,1
"Cylindrospermum",0,189,0,1858,1,1
"Cypovirus",0,189,0,1858,1,1
"Cyprinivirus",0,189,0,1858,1,1
"Cysteiniphilum",0,189,0,1858,1,1
"Cystobacter",1,188,24,1834,0.723068145904712,1
"Cytobacillus",0,189,3,1855,1,1
"Cytomegalovirus",0,189,0,1858,1,1
"Cytophaga",0,189,0,1858,1,1
"Cytorhabdovirus",0,189,0,1858,1,1
"Cyvirus",0,189,1,1857,1,1
"D3likevirus",0,189,0,1858,1,1
"Dabirmavirus",0,189,0,1858,1,1
"Dactylococcopsis",0,189,0,1858,1,1
"Dactylosporangium",0,189,17,1841,0.393859301830356,1
"Dasania",0,189,0,1858,1,1
"Dechloromonas",3,186,50,1808,0.475475470189054,1
"Dechshavirus",0,189,0,1858,1,1
"Deefgea",0,189,2,1856,1,1
"Deferribacter",0,189,0,1858,1,1
"Deferrisoma",0,189,0,1858,1,1
"Defluviicoccus",0,189,14,1844,0.632200982093949,1
"Defluviimonas",0,189,0,1858,1,1
"Defluviitoga",0,189,0,1858,1,1
"Dehalobacter",0,189,0,1858,1,1
"Dehalobacterium",0,189,0,1858,1,1
"Dehalococcoides",1,188,3,1855,0.321450049130024,1
"Dehalogenimonas",0,189,2,1856,1,1
"Delepquintavirus",0,189,0,1858,1,1
"Delmidovirus",0,189,0,1858,1,1
"Deltabaculovirus",0,189,0,1858,1,1
"Deltacoronavirus",0,189,0,1858,1,1
"Deltaentomopoxvirus",0,189,0,1858,1,1
"Deltaflexivirus",0,189,0,1858,1,1
"Deltalipothrixvirus",0,189,0,1858,1,1
"Deltanudivirus",0,189,0,1858,1,1
"Deltapapillomavirus",0,189,0,1858,1,1
"Deltapolyomavirus",0,189,0,1858,1,1
"Deltaretrovirus",0,189,0,1858,1,1
"Deltasatellite",0,189,0,1858,1,1
"Deltascleroulivirus",0,189,0,1858,1,1
"Delusorvirus",0,189,0,1858,1,1
"Demequina",0,189,0,1858,1,1
"Demetria",0,189,0,1858,1,1
"Demosthenesvirus",0,189,0,1858,1,1
"Dendoorenvirus",0,189,0,1858,1,1
"Denitratisoma",0,189,23,1835,0.262688350131382,1
"Denitrificimonas",0,189,2,1856,1,1
"Denitrobacterium",1,188,1,1857,0.176176566235977,1
"Denitrovibrio",0,189,0,1858,1,1
"Denvervirus",0,189,0,1858,1,1
"Dependoparvovirus",0,189,0,1858,1,1
"Derbicusvirus",0,189,0,1858,1,1
"Dermabacter",0,189,18,1840,0.40113482880854,1
"Dermacoccus",1,188,34,1824,0.248378764897148,1
"Dermatophilus",0,189,0,1858,1,1
"Derxia",0,189,0,1858,1,1
"Desemzia",1,188,0,1858,0.0923302393746947,1
"Deseoctovirus",0,189,0,1858,1,1
"Desmospora",0,189,0,1858,1,1
"Desulfarculus",0,189,8,1850,1,1
"Desulfatibacillum",0,189,0,1858,1,1
"Desulfatiglans",0,189,0,1858,1,1
"Desulfatirhabdium",0,189,0,1858,1,1
"Desulfatitalea",0,189,0,1858,1,1
"Desulfitibacter",0,189,0,1858,1,1
"Desulfitobacterium",0,189,5,1853,1,1
"Desulfobacca",0,189,0,1858,1,1
"Desulfobacter",0,189,0,1858,1,1
"Desulfobacterium",0,189,0,1858,1,1
"Desulfobacula",0,189,0,1858,1,1
"Desulfobulbus",1,188,10,1848,1,1
"Desulfocapsa",0,189,1,1857,1,1
"Desulfocarbo",0,189,0,1858,1,1
"Desulfococcus",0,189,2,1856,1,1
"Desulfocurvibacter",0,189,4,1854,1,1
"Desulfocurvus",0,189,0,1858,1,1
"Desulfofarcimen",0,189,1,1857,1,1
"Desulfofustis",0,189,1,1857,1,1
"Desulfoglaeba",0,189,0,1858,1,1
"Desulfohalobium",0,189,1,1857,1,1
"Desulfolithobacter",0,189,0,1858,1,1
"Desulfoluna",0,189,0,1858,1,1
"Desulfolutivibrio",0,189,2,1856,1,1
"Desulfomarina",0,189,0,1858,1,1
"Desulfomicrobium",1,188,6,1852,0.492961606581305,1
"Desulfomonile",0,189,0,1858,1,1
"Desulfonatronospira",0,189,0,1858,1,1
"Desulfonatronovibrio",0,189,0,1858,1,1
"Desulfonatronum",0,189,0,1858,1,1
"KnightID",189,0,1858,0,1,1
"X3alikevirus",0,189,0,1858,1,1
