"Genus","cancer_pos","cancer_neg","other_pos","other_neg","p_value","p_adjusted"
"Candidatus.Azobacteroides",0,136,0,1911,1,1
"Candidatus.Babela",0,136,0,1911,1,1
"Candidatus.Bandiella",0,136,0,1911,1,1
"Candidatus.Baumannia",0,136,0,1911,1,1
"Candidatus.Bipolaricaulis",0,136,0,1911,1,1
"Candidatus.Blochmannia",0,136,3,1908,1,1
"Candidatus.Cardinium",0,136,1,1910,1,1
"Candidatus.Carsonella",95,41,768,1143,1.85705601131811e-11,4.61478418812549e-09
"Candidatus.Chazhemtobacterium",0,136,0,1911,1,1
"Candidatus.Chromulinivorax",0,136,0,1911,1,1
"Candidatus.Cloacimonas",0,136,2,1909,1,1
"Candidatus.Comchoanobacter",0,136,0,1911,1,1
"Candidatus.Contubernalis",0,136,0,1911,1,1
"Candidatus.Cytomitobacter",0,136,0,1911,1,1
"Candidatus.Desulforudis",0,136,2,1909,1,1
"Candidatus.Doolittlea",0,136,0,1911,1,1
"Candidatus.Endolissoclinum",0,136,0,1911,1,1
"Candidatus.Endoriftia",0,136,1,1910,1,1
"Candidatus.Fervidibacter",0,136,1,1910,1,1
"Candidatus.Fokinia",0,136,1,1910,1,1
"Candidatus.Fonsibacter",0,136,0,1911,1,1
"Candidatus.Formimonas",0,136,2,1909,1,1
"Candidatus.Fukatsuia",0,136,0,1911,1,1
"Candidatus.Gromoviella",0,136,0,1911,1,1
"Candidatus.Gullanella",0,136,0,1911,1,1
"Candidatus.Hamiltonella",0,136,0,1911,1,1
"Candidatus.Hepatoplasma",0,136,0,1911,1,1
"Candidatus.Hoaglandella",0,136,0,1911,1,1
"Candidatus.Hydrogenosomobacter",0,136,2,1909,1,1
"Candidatus.Ishikawaella",0,136,0,1911,1,1
"Candidatus.Karelsulcia",35,101,402,1509,0.194915480467236,1
"Candidatus.Kinetoplastibacterium",0,136,2,1909,1,1
"Candidatus.Korarchaeum",0,136,0,1911,1,1
"Candidatus.Koribacter",0,136,10,1901,1,1
"Candidatus.Kuenenia",0,136,0,1911,1,1
"Candidatus.Mancarchaeum",0,136,0,1911,1,1
"Candidatus.Methanoliparum",0,136,0,1911,1,1
"Candidatus.Methanomethylophilus",0,136,2,1909,1,1
"Candidatus.Methanoplasma",0,136,0,1911,1,1
"Candidatus.Methylopumilus",0,136,0,1911,1,1
"Candidatus.Methylospira",0,136,0,1911,1,1
"Candidatus.Micrarchaeum",0,136,0,1911,1,1
"Candidatus.Midichloria",0,136,0,1911,1,1
"Candidatus.Mikella",0,136,0,1911,1,1
"Candidatus.Minimicrobia",0,136,16,1895,0.619561312204899,1
"Candidatus.Moranella",0,136,0,1911,1,1
"Candidatus.Mycosynbacter",0,136,0,1911,1,1
"Candidatus.Nanohalobium",0,136,0,1911,1,1
"Candidatus.Nanopelagicus",0,136,0,1911,1,1
"Candidatus.Nanosynbacter",1,135,20,1891,1,1
"Candidatus.Nardonella",0,136,4,1907,1,1
"Candidatus.Neoehrlichia",0,136,0,1911,1,1
"Candidatus.Nesciobacter",0,136,0,1911,1,1
"Candidatus.Nitrosacidococcus",0,136,0,1911,1,1
"Candidatus.Nitrosocaldus",0,136,0,1911,1,1
"Candidatus.Nitrosocosmicus",0,136,0,1911,1,1
"Candidatus.Nitrosoglobus",0,136,0,1911,1,1
"Candidatus.Nitrosomarinus",0,136,0,1911,1,1
"Candidatus.Nitrosopelagicus",0,136,0,1911,1,1
"Candidatus.Nitrosotenuis",0,136,0,1911,1,1
"Candidatus.Nitrotoga",0,136,1,1910,1,1
"Candidatus.Nucleicultrix",0,136,0,1911,1,1
"Candidatus.Paracaedibacter",0,136,0,1911,1,1
"Candidatus.Pelagibacter",0,136,0,1911,1,1
"Candidatus.Pelagisphaera",9,127,270,1641,0.0132601771879167,0.488170967584785
"Candidatus.Phycorickettsia",0,136,1,1910,1,1
"Candidatus.Phytoplasma",0,136,46,1865,0.0703145264065243,1
"Candidatus.Planktophila",0,136,1,1910,1,1
"Candidatus.Portiera",0,136,0,1911,1,1
"Candidatus.Profftella",0,136,0,1911,1,1
"Candidatus.Profftia",0,136,0,1911,1,1
"Candidatus.Prometheoarchaeum",0,136,0,1911,1,1
"Candidatus.Promineifilum",0,136,1,1910,1,1
"Candidatus.Protochlamydia",0,136,0,1911,1,1
"Candidatus.Pseudothioglobus",0,136,0,1911,1,1
"Candidatus.Puniceispirillum",0,136,0,1911,1,1
"Candidatus.Purcelliella",3,133,53,1858,1,1
"Candidatus.Reidiella",0,136,0,1911,1,1
"Candidatus.Rhabdochlamydia",0,136,0,1911,1,1
"Candidatus.Riesia",0,136,0,1911,1,1
"Candidatus.Ruthturnera",0,136,0,1911,1,1
"Candidatus.Saccharimonas",0,136,0,1911,1,1
"Candidatus.Schneideria",0,136,0,1911,1,1
"Candidatus.Steffania",0,136,0,1911,1,1
"Candidatus.Sulfidibacterium",0,136,2,1909,1,1
"Candidatus.Symbiobacter",0,136,4,1907,1,1
"Candidatus.Syntrophocurvum",0,136,0,1911,1,1
"Candidatus.Tachikawaea",0,136,0,1911,1,1
"Candidatus.Thioglobus",0,136,0,1911,1,1
"Candidatus.Uabimicrobium",0,136,0,1911,1,1
"Candidatus.Vallotia",0,136,1,1910,1,1
"Candidatus.Velamenicoccus",0,136,1,1910,1,1
"Candidatus.Vesicomyosocius",0,136,0,1911,1,1
"Candidatus.Viadribacter",0,136,2,1909,1,1
"Candidatus.Walczuchella",0,136,1,1910,1,1
"Candidatus.Westeberhardia",0,136,0,1911,1,1
"Candidatus.Xiphinematobacter",0,136,0,1911,1,1
"Canhaevirus",0,136,2,1909,1,1
"Capillimicrobium",0,136,2,1909,1,1
"Capillovirus",0,136,0,1911,1,1
"Capnocytophaga",2,134,151,1760,0.00340049108912684,0.169004407129604
"Capripoxvirus",0,136,0,1911,1,1
"Caproicibacter",0,136,3,1908,1,1
"Caproicibacterium",0,136,10,1901,1,1
"Caproiciproducens",0,136,4,1907,1,1
"Capsulimonas",0,136,7,1904,1,1
"Captovirus",0,136,0,1911,1,1
"Capulavirus",0,136,0,1911,1,1
"Carboxydocella",0,136,1,1910,1,1
"Carboxydothermus",0,136,0,1911,1,1
"Cardiobacterium",1,135,24,1887,1,1
"Cardiovirus",0,136,0,1911,1,1
"Carjivirus",0,136,14,1897,0.618064285029085,1
"Carlavirus",0,136,0,1911,1,1
"Carltongylesvirus",0,136,0,1911,1,1
"Carmovirus",0,136,0,1911,1,1
"Carnimonas",0,136,0,1911,1,1
"Carnobacterium",0,136,8,1903,1,1
"Caroctavirus",0,136,0,1911,1,1
"Casadabanvirus",0,136,0,1911,1,1
"Casaltella",0,136,0,1911,1,1
"Casimicrobium",0,136,14,1897,0.618064285029085,1
"Castellaniella",0,136,31,1880,0.262938825553184,1
"Catabacter",0,136,0,1911,1,1
"Catalinimonas",0,136,0,1911,1,1
"Catellatospora",0,136,0,1911,1,1
"Catellicoccus",0,136,0,1911,1,1
"Catelliglobosispora",0,136,0,1911,1,1
"Catenibacterium",0,136,22,1889,0.394563455803301,1
"Catenovulum",0,136,1,1910,1,1
"Catenulispora",0,136,0,1911,1,1
"Catenuloplanes",0,136,0,1911,1,1
"Catonella",0,136,0,1911,1,1
"Caulimovirus",0,136,0,1911,1,1
"Cavemovirus",0,136,0,1911,1,1
"Cbastvirus",0,136,0,1911,1,1
"Cbunavirus",0,136,0,1911,1,1
"Cecembia",0,136,0,1911,1,1
"Cecivirus",0,136,0,1911,1,1
"Cedecea",0,136,4,1907,1,1
"Ceduovirus",0,136,2,1909,1,1
"Ceetrepovirus",0,136,0,1911,1,1
"Celeribacter",0,136,12,1899,1,1
"Celerinatantimonas",0,136,0,1911,1,1
"Cellubavirus",0,136,0,1911,1,1
"Cellulomonas",0,136,55,1856,0.0479319124771123,1
"Cellulophaga",0,136,3,1908,1,1
"Cellulosilyticum",0,136,3,1908,1,1
"Cellulosimicrobium",1,135,40,1871,0.518959989145525,1
"Cellvibrio",0,136,3,1908,1,1
"Cenphatecvirus",96,40,662,1249,2.245862659118e-16,2.23238748316329e-13
"Centapoxvirus",0,136,0,1911,1,1
"Centipeda",0,136,0,1911,1,1
"Cephaloticoccus",0,136,0,1911,1,1
"Cepunavirus",0,136,0,1911,1,1
"Cequinquevirus",0,136,0,1911,1,1
"Cereibacter",0,136,19,1892,0.632499607752162,1
"Certrevirus",0,136,0,1911,1,1
"Cervidpoxvirus",0,136,0,1911,1,1
"Cesiribacter",0,136,0,1911,1,1
"Cetobacterium",0,136,2,1909,1,1
"Chakrabartyvirus",0,136,0,1911,1,1
"Chamaesiphon",0,136,0,1911,1,1
"Changchengzhania",0,136,0,1911,1,1
"Changpingibacter",0,136,0,1911,1,1
"Chania",0,136,1,1910,1,1
"Chaphamaparvovirus",0,136,0,1911,1,1
"Charlielikevirus",0,136,0,1911,1,1
"Charlievirus",0,136,0,1911,1,1
"Charybdisvirus",0,136,0,1911,1,1
"Che8likevirus",0,136,0,1911,1,1
"Che9clikevirus",0,136,0,1911,1,1
"Chelativorans",0,136,19,1892,0.632499607752162,1
"Chelatococcus",0,136,21,1890,0.39359129654269,1
"Chelonobacter",0,136,0,1911,1,1
"Chenggangzhangella",0,136,16,1895,0.619561312204899,1
"Chenonavirus",0,136,0,1911,1,1
"Cheoctovirus",0,136,0,1911,1,1
"Cheravirus",0,136,0,1911,1,1
"Chiangmaivirus",0,136,0,1911,1,1
"Chilikevirus",0,136,0,1911,1,1
"Chirohepevirus",0,136,0,1911,1,1
"Chitinibacter",0,136,11,1900,1,1
"Chitinilyticum",0,136,0,1911,1,1
"Chitinimonas",0,136,28,1883,0.254467614493027,1
"Chitiniphilus",0,136,7,1904,1,1
"Chitinispirillum",0,136,0,1911,1,1
"Chitinivibrio",0,136,0,1911,1,1
"Chitinolyticbacter",0,136,14,1897,0.618064285029085,1
"Chitinophaga",0,136,59,1852,0.0303094807373968,0.886106583910953
"Chitorquevirus",0,136,0,1911,1,1
"Chivirus",0,136,1,1910,1,1
"Chlamydia",0,136,0,1911,1,1
"Chlamydiifrater",0,136,1,1910,1,1
"Chloracidobacterium",0,136,1,1910,1,1
"Chloriridovirus",0,136,0,1911,1,1
"Chlorobaculum",0,136,6,1905,1,1
"Chlorobium",0,136,2,1909,1,1
"Chloroflexus",0,136,2,1909,1,1
"Chlorogloeopsis",0,136,0,1911,1,1
"Chloroherpeton",0,136,3,1908,1,1
"Chlorovirus",0,136,0,1911,1,1
"Chondrinema",0,136,0,1911,1,1
"Chondrocystis",0,136,0,1911,1,1
"Chondromyces",0,136,2,1909,1,1
"Chopinvirus",0,136,0,1911,1,1
"Chordicoccus",0,136,15,1896,0.61795693186628,1
"Christensenella",0,136,15,1896,0.61795693186628,1
"Christiangramia",0,136,3,1908,1,1
"Chromobacterium",0,136,41,1870,0.108448015468131,1
"Chromohalobacter",0,136,3,1908,1,1
"Chroococcidiopsis",0,136,0,1911,1,1
"Chryseolinea",0,136,1,1910,1,1
"Chrysiogenes",0,136,0,1911,1,1
"Chrysovirus",0,136,0,1911,1,1
"Chthoniobacter",0,136,0,1911,1,1
"Chthonomonas",0,136,0,1911,1,1
"Chuhaivirus",0,136,0,1911,1,1
"Chunghsingvirus",0,136,0,1911,1,1
"Ciceribacter",0,136,8,1903,1,1
"Cilevirus",0,136,0,1911,1,1
"Cimandefvirus",0,136,0,1911,1,1
"Circovirus",0,136,0,1911,1,1
"Citreicella",0,136,0,1911,1,1
"Citricoccus",0,136,3,1908,1,1
"Citrifermentans",0,136,2,1909,1,1
"Citrobacter",2,134,279,1632,4.56872973780506e-07,6.48759622768318e-05
"Citromicrobium",0,136,15,1896,0.61795693186628,1
"Cjwunalikevirus",0,136,0,1911,1,1
"Claudivirus",0,136,0,1911,1,1
"Clavibacter",0,136,7,1904,1,1
"Clecrusatellite",0,136,0,1911,1,1
"Cloacibacillus",0,136,8,1903,1,1
"Cloacibacterium",0,136,33,1878,0.164946969402634,1
"Closterovirus",0,136,0,1911,1,1
"Clostridioides",0,136,72,1839,0.0131747902361534,0.488170967584785
"Clostridium",27,109,343,1568,0.565002927852122,1
"Cnuibacter",0,136,5,1906,1,1
"Cobetia",0,136,10,1901,1,1
"Cocadviroid",0,136,0,1911,1,1
"Coccolithovirus",0,136,0,1911,1,1
"Cognaticolwellia",0,136,0,1911,1,1
"Cognatishimia",0,136,12,1899,1,1
"Coguvirus",0,136,0,1911,1,1
"Cohcovirus",0,136,4,1907,1,1
"Cohnella",107,29,878,1033,5.92733004652346e-14,1.96392202208144e-11
"Colecusatellite",0,136,0,1911,1,1
"Coleofasciculus",0,136,0,1911,1,1
"Coleviroid",0,136,0,1911,1,1
"Collimonas",0,136,34,1877,0.165215887261429,1
"Collinsella",0,136,109,1802,0.00103815443410445,0.0644953442187389
"Colneyvirus",0,136,0,1911,1,1
"Colossusvirus",0,136,0,1911,1,1
"Coltivirus",0,136,0,1911,1,1
"Colwellia",0,136,1,1910,1,1
"Commensalibacter",0,136,1,1910,1,1
"Comovirus",0,136,0,1911,1,1
"Companilactobacillus",0,136,4,1907,1,1
"Conchiformibius",0,136,4,1907,1,1
"Conexibacter",0,136,2,1909,1,1
"Conexivisphaera",0,136,0,1911,1,1
"Confluentimicrobium",0,136,0,1911,1,1
"Congregibacter",0,136,0,1911,1,1
"Constantimarinum",0,136,0,1911,1,1
"Coopervirus",0,136,0,1911,1,1
"Copernicusvirus",0,136,0,1911,1,1
"Copiparvovirus",0,136,0,1911,1,1
"Coprobacillus",0,136,0,1911,1,1
"Coprobacter",0,136,49,1862,0.0731708541998935,1
"Coprococcus",0,136,96,1815,0.0023911395994957,0.128394035850478
"Coprothermobacter",0,136,0,1911,1,1
"Coraliomargarita",0,136,0,1911,1,1
"Corallococcus",0,136,18,1893,0.627025806544891,1
"Coriobacterium",0,136,2,1909,1,1
"Corndoglikevirus",0,136,0,1911,1,1
"Cornellvirus",0,136,0,1911,1,1
"Corticovirus",0,136,0,1911,1,1
"Cosavirus",0,136,0,1911,1,1
"Cosenzaea",0,136,0,1911,1,1
"Costertonia",0,136,0,1911,1,1
"Couchioplanes",0,136,1,1910,1,1
"Coxiella",0,136,0,1911,1,1
"Cp220likevirus",0,136,0,1911,1,1
"Cp8unalikevirus",0,136,0,1911,1,1
"Crassaminicella",0,136,9,1902,1,1
"Crenobacter",0,136,0,1911,1,1
"Criblamydia",0,136,0,1911,1,1
"Crinalium",0,136,1,1910,1,1
"Crinivirus",0,136,0,1911,1,1
"Cripavirus",0,136,0,1911,1,1
"Croceibacter",0,136,0,1911,1,1
"Croceibacterium",0,136,12,1899,1,1
"Croceicoccus",0,136,40,1871,0.107670580609824,1
"Croceimicrobium",0,136,0,1911,1,1
"Croceitalea",0,136,0,1911,1,1
"Crocinitomix",0,136,0,1911,1,1
"Crocodylidpoxvirus",0,136,0,1911,1,1
"Crocosphaera",0,136,0,1911,1,1
"Crohivirus",0,136,0,1911,1,1
"Cronobacter",0,136,9,1902,1,1
"Cronusvirus",0,136,0,1911,1,1
"Crossiella",0,136,0,1911,1,1
"Cruoricaptor",0,136,17,1894,0.622652025325834,1
"Cryobacterium",0,136,8,1903,1,1
"Cryocola",0,136,0,1911,1,1
"Cryptobacterium",0,136,4,1907,1,1
"Cryptosporangium",0,136,0,1911,1,1
"Cucumibacter",0,136,0,1911,1,1
"Cucumovirus",0,136,0,1911,1,1
"Culoivirus",0,136,0,1911,1,1
"Cuniculiplasma",0,136,0,1911,1,1
"Curtovirus",0,136,0,1911,1,1
"Cutibacterium",117,19,1473,438,0.0141240926321348,0.501405288440784
"Cyanobacterium",0,136,0,1911,1,1
"Cyanobium",0,136,1,1910,1,1
"Cyanothece",0,136,0,1911,1,1
"Cybitervirus",0,136,0,1911,1,1
"Cyclobacterium",0,136,0,1911,1,1
"Cycloclasticus",0,136,0,1911,1,1
"Cyclonatronum",0,136,0,1911,1,1
"Cyclovirus",0,136,0,1911,1,1
"Cylindrospermopsis",0,136,0,1911,1,1
"Cylindrospermum",0,136,0,1911,1,1
"Cypovirus",0,136,0,1911,1,1
"Cyprinivirus",0,136,0,1911,1,1
"Cysteiniphilum",0,136,0,1911,1,1
"Cystobacter",0,136,25,1886,0.406024847823753,1
"Cytobacillus",0,136,3,1908,1,1
"Cytomegalovirus",0,136,0,1911,1,1
"Cytophaga",0,136,0,1911,1,1
"Cytorhabdovirus",0,136,0,1911,1,1
"Cyvirus",0,136,1,1910,1,1
"D3likevirus",0,136,0,1911,1,1
"Dabirmavirus",0,136,0,1911,1,1
"Dactylococcopsis",0,136,0,1911,1,1
"Dactylosporangium",0,136,17,1894,0.622652025325834,1
"Dasania",0,136,0,1911,1,1
"Dechloromonas",0,136,53,1858,0.0463285114759435,1
"Dechshavirus",0,136,0,1911,1,1
"Deefgea",0,136,2,1909,1,1
"Deferribacter",0,136,0,1911,1,1
"Deferrisoma",0,136,0,1911,1,1
"Defluviicoccus",0,136,14,1897,0.618064285029085,1
"Defluviimonas",0,136,0,1911,1,1
"Defluviitoga",0,136,0,1911,1,1
"Dehalobacter",0,136,0,1911,1,1
"Dehalobacterium",0,136,0,1911,1,1
"Dehalococcoides",0,136,4,1907,1,1
"Dehalogenimonas",0,136,2,1909,1,1
"Delepquintavirus",0,136,0,1911,1,1
"Delmidovirus",0,136,0,1911,1,1
"Deltabaculovirus",0,136,0,1911,1,1
"Deltacoronavirus",0,136,0,1911,1,1
"Deltaentomopoxvirus",0,136,0,1911,1,1
"Deltaflexivirus",0,136,0,1911,1,1
"Deltalipothrixvirus",0,136,0,1911,1,1
"Deltanudivirus",0,136,0,1911,1,1
"Deltapapillomavirus",0,136,0,1911,1,1
"Deltapolyomavirus",0,136,0,1911,1,1
"Deltaretrovirus",0,136,0,1911,1,1
"Deltasatellite",0,136,0,1911,1,1
"Deltascleroulivirus",0,136,0,1911,1,1
"Delusorvirus",0,136,0,1911,1,1
"Demequina",0,136,0,1911,1,1
"Demetria",0,136,0,1911,1,1
"Demosthenesvirus",0,136,0,1911,1,1
"Dendoorenvirus",0,136,0,1911,1,1
"Denitratisoma",0,136,23,1888,0.397047741658377,1
"Denitrificimonas",1,135,1,1910,0.128493596952553,1
"Denitrobacterium",0,136,2,1909,1,1
"Denitrovibrio",0,136,0,1911,1,1
"Denvervirus",0,136,0,1911,1,1
"Dependoparvovirus",0,136,0,1911,1,1
"Derbicusvirus",0,136,0,1911,1,1
"Dermabacter",0,136,18,1893,0.627025806544891,1
"Dermacoccus",1,135,34,1877,0.726385202330578,1
"Dermatophilus",0,136,0,1911,1,1
"Derxia",0,136,0,1911,1,1
"Desemzia",0,136,1,1910,1,1
"Deseoctovirus",0,136,0,1911,1,1
"Desmospora",0,136,0,1911,1,1
"Desulfarculus",0,136,8,1903,1,1
"Desulfatibacillum",0,136,0,1911,1,1
"Desulfatiglans",0,136,0,1911,1,1
"Desulfatirhabdium",0,136,0,1911,1,1
"Desulfatitalea",0,136,0,1911,1,1
"Desulfitibacter",0,136,0,1911,1,1
"Desulfitobacterium",0,136,5,1906,1,1
"Desulfobacca",0,136,0,1911,1,1
"Desulfobacter",0,136,0,1911,1,1
"Desulfobacterium",0,136,0,1911,1,1
"Desulfobacula",0,136,0,1911,1,1
"Desulfobulbus",0,136,11,1900,1,1
"Desulfocapsa",0,136,1,1910,1,1
"Desulfocarbo",0,136,0,1911,1,1
"Desulfococcus",0,136,2,1909,1,1
"Desulfocurvibacter",0,136,4,1907,1,1
"Desulfocurvus",0,136,0,1911,1,1
"Desulfofarcimen",0,136,1,1910,1,1
"Desulfofustis",0,136,1,1910,1,1
"Desulfoglaeba",0,136,0,1911,1,1
"Desulfohalobium",0,136,1,1910,1,1
"Desulfolithobacter",0,136,0,1911,1,1
"Desulfoluna",0,136,0,1911,1,1
"Desulfolutivibrio",0,136,2,1909,1,1
"Desulfomarina",0,136,0,1911,1,1
"Desulfomicrobium",0,136,7,1904,1,1
"Desulfomonile",0,136,0,1911,1,1
"Desulfonatronospira",0,136,0,1911,1,1
"Desulfonatronovibrio",0,136,0,1911,1,1
"Desulfonatronum",0,136,0,1911,1,1
"KnightID",136,0,1911,0,1,1
"X3alikevirus",0,136,0,1911,1,1
