"Genus","cancer_pos","cancer_neg","other_pos","other_neg","p_value","p_adjusted"
"Candidatus.Formimonas",0,0,2,2045,1,1
"Candidatus.Fukatsuia",0,0,0,2047,1,1
"Candidatus.Gromoviella",0,0,0,2047,1,1
"Candidatus.Gullanella",0,0,0,2047,1,1
"Candidatus.Hamiltonella",0,0,0,2047,1,1
"Candidatus.Hepatoplasma",0,0,0,2047,1,1
"Candidatus.Hoaglandella",0,0,0,2047,1,1
"Candidatus.Hydrogenosomobacter",0,0,2,2045,1,1
"Candidatus.Ishikawaella",0,0,0,2047,1,1
"Candidatus.Karelsulcia",0,0,437,1610,1,1
"Candidatus.Kinetoplastibacterium",0,0,2,2045,1,1
"Candidatus.Korarchaeum",0,0,0,2047,1,1
"Candidatus.Koribacter",0,0,10,2037,1,1
"Candidatus.Kuenenia",0,0,0,2047,1,1
"Candidatus.Mancarchaeum",0,0,0,2047,1,1
"Candidatus.Methanoliparum",0,0,0,2047,1,1
"Candidatus.Methanomethylophilus",0,0,2,2045,1,1
"Candidatus.Methanoplasma",0,0,0,2047,1,1
"Candidatus.Methylopumilus",0,0,0,2047,1,1
"Candidatus.Methylospira",0,0,0,2047,1,1
"Candidatus.Micrarchaeum",0,0,0,2047,1,1
"Candidatus.Midichloria",0,0,0,2047,1,1
"Candidatus.Mikella",0,0,0,2047,1,1
"Candidatus.Minimicrobia",0,0,16,2031,1,1
"Candidatus.Moranella",0,0,0,2047,1,1
"Candidatus.Mycosynbacter",0,0,0,2047,1,1
"Candidatus.Nanohalobium",0,0,0,2047,1,1
"Candidatus.Nanopelagicus",0,0,0,2047,1,1
"Candidatus.Nanosynbacter",0,0,21,2026,1,1
"Candidatus.Nardonella",0,0,4,2043,1,1
"Candidatus.Neoehrlichia",0,0,0,2047,1,1
"Candidatus.Nesciobacter",0,0,0,2047,1,1
"Candidatus.Nitrosacidococcus",0,0,0,2047,1,1
"Candidatus.Nitrosocaldus",0,0,0,2047,1,1
"Candidatus.Nitrosocosmicus",0,0,0,2047,1,1
"Candidatus.Nitrosoglobus",0,0,0,2047,1,1
"Candidatus.Nitrosomarinus",0,0,0,2047,1,1
"Candidatus.Nitrosopelagicus",0,0,0,2047,1,1
"Candidatus.Nitrosotenuis",0,0,0,2047,1,1
"Candidatus.Nitrotoga",0,0,1,2046,1,1
"Candidatus.Nucleicultrix",0,0,0,2047,1,1
"Candidatus.Paracaedibacter",0,0,0,2047,1,1
"Candidatus.Pelagibacter",0,0,0,2047,1,1
"Candidatus.Pelagisphaera",0,0,279,1768,1,1
"Candidatus.Phycorickettsia",0,0,1,2046,1,1
"Candidatus.Phytoplasma",0,0,46,2001,1,1
"Candidatus.Planktophila",0,0,1,2046,1,1
"Candidatus.Portiera",0,0,0,2047,1,1
"Candidatus.Profftella",0,0,0,2047,1,1
"Candidatus.Profftia",0,0,0,2047,1,1
"Candidatus.Prometheoarchaeum",0,0,0,2047,1,1
"Candidatus.Promineifilum",0,0,1,2046,1,1
"Candidatus.Protochlamydia",0,0,0,2047,1,1
"Candidatus.Pseudothioglobus",0,0,0,2047,1,1
"Candidatus.Puniceispirillum",0,0,0,2047,1,1
"Candidatus.Purcelliella",0,0,56,1991,1,1
"Candidatus.Reidiella",0,0,0,2047,1,1
"Candidatus.Rhabdochlamydia",0,0,0,2047,1,1
"Candidatus.Riesia",0,0,0,2047,1,1
"Candidatus.Ruthturnera",0,0,0,2047,1,1
"Candidatus.Saccharimonas",0,0,0,2047,1,1
"Candidatus.Schneideria",0,0,0,2047,1,1
"Candidatus.Steffania",0,0,0,2047,1,1
"Candidatus.Sulfidibacterium",0,0,2,2045,1,1
"Candidatus.Symbiobacter",0,0,4,2043,1,1
"Candidatus.Syntrophocurvum",0,0,0,2047,1,1
"Candidatus.Tachikawaea",0,0,0,2047,1,1
"Candidatus.Thioglobus",0,0,0,2047,1,1
"Candidatus.Uabimicrobium",0,0,0,2047,1,1
"Candidatus.Vallotia",0,0,1,2046,1,1
"Candidatus.Velamenicoccus",0,0,1,2046,1,1
"Candidatus.Vesicomyosocius",0,0,0,2047,1,1
"Candidatus.Viadribacter",0,0,2,2045,1,1
"Candidatus.Walczuchella",0,0,1,2046,1,1
"Candidatus.Westeberhardia",0,0,0,2047,1,1
"Candidatus.Xiphinematobacter",0,0,0,2047,1,1
"Canhaevirus",0,0,2,2045,1,1
"Capillimicrobium",0,0,2,2045,1,1
"Capillovirus",0,0,0,2047,1,1
"Capnocytophaga",0,0,153,1894,1,1
"Capripoxvirus",0,0,0,2047,1,1
"Caproicibacter",0,0,3,2044,1,1
"Caproicibacterium",0,0,10,2037,1,1
"Caproiciproducens",0,0,4,2043,1,1
"Capsulimonas",0,0,7,2040,1,1
"Captovirus",0,0,0,2047,1,1
"Capulavirus",0,0,0,2047,1,1
"Carboxydocella",0,0,1,2046,1,1
"Carboxydothermus",0,0,0,2047,1,1
"Cardiobacterium",0,0,25,2022,1,1
"Cardiovirus",0,0,0,2047,1,1
"Carjivirus",0,0,14,2033,1,1
"Carlavirus",0,0,0,2047,1,1
"Carltongylesvirus",0,0,0,2047,1,1
"Carmovirus",0,0,0,2047,1,1
"Carnimonas",0,0,0,2047,1,1
"Carnobacterium",0,0,8,2039,1,1
"Caroctavirus",0,0,0,2047,1,1
"Casadabanvirus",0,0,0,2047,1,1
"Casaltella",0,0,0,2047,1,1
"Casimicrobium",0,0,14,2033,1,1
"Castellaniella",0,0,31,2016,1,1
"Catabacter",0,0,0,2047,1,1
"Catalinimonas",0,0,0,2047,1,1
"Catellatospora",0,0,0,2047,1,1
"Catellicoccus",0,0,0,2047,1,1
"Catelliglobosispora",0,0,0,2047,1,1
"Catenibacterium",0,0,22,2025,1,1
"Catenovulum",0,0,1,2046,1,1
"Catenulispora",0,0,0,2047,1,1
"Catenuloplanes",0,0,0,2047,1,1
"Catonella",0,0,0,2047,1,1
"Caulimovirus",0,0,0,2047,1,1
"Cavemovirus",0,0,0,2047,1,1
"Cbastvirus",0,0,0,2047,1,1
"Cbunavirus",0,0,0,2047,1,1
"Cecembia",0,0,0,2047,1,1
"Cecivirus",0,0,0,2047,1,1
"Cedecea",0,0,4,2043,1,1
"Ceduovirus",0,0,2,2045,1,1
"Ceetrepovirus",0,0,0,2047,1,1
"Celeribacter",0,0,12,2035,1,1
"Celerinatantimonas",0,0,0,2047,1,1
"Cellubavirus",0,0,0,2047,1,1
"Cellulomonas",0,0,55,1992,1,1
"Cellulophaga",0,0,3,2044,1,1
"Cellulosilyticum",0,0,3,2044,1,1
"Cellulosimicrobium",0,0,41,2006,1,1
"Cellvibrio",0,0,3,2044,1,1
"Cenphatecvirus",0,0,758,1289,1,1
"Centapoxvirus",0,0,0,2047,1,1
"Centipeda",0,0,0,2047,1,1
"Cephaloticoccus",0,0,0,2047,1,1
"Cepunavirus",0,0,0,2047,1,1
"Cequinquevirus",0,0,0,2047,1,1
"Cereibacter",0,0,19,2028,1,1
"Certrevirus",0,0,0,2047,1,1
"Cervidpoxvirus",0,0,0,2047,1,1
"Cesiribacter",0,0,0,2047,1,1
"Cetobacterium",0,0,2,2045,1,1
"Chakrabartyvirus",0,0,0,2047,1,1
"Chamaesiphon",0,0,0,2047,1,1
"Changchengzhania",0,0,0,2047,1,1
"Changpingibacter",0,0,0,2047,1,1
"Chania",0,0,1,2046,1,1
"Chaphamaparvovirus",0,0,0,2047,1,1
"Charlielikevirus",0,0,0,2047,1,1
"Charlievirus",0,0,0,2047,1,1
"Charybdisvirus",0,0,0,2047,1,1
"Che8likevirus",0,0,0,2047,1,1
"Che9clikevirus",0,0,0,2047,1,1
"Chelativorans",0,0,19,2028,1,1
"Chelatococcus",0,0,21,2026,1,1
"Chelonobacter",0,0,0,2047,1,1
"Chenggangzhangella",0,0,16,2031,1,1
"Chenonavirus",0,0,0,2047,1,1
"Cheoctovirus",0,0,0,2047,1,1
"Cheravirus",0,0,0,2047,1,1
"Chiangmaivirus",0,0,0,2047,1,1
"Chilikevirus",0,0,0,2047,1,1
"Chirohepevirus",0,0,0,2047,1,1
"Chitinibacter",0,0,11,2036,1,1
"Chitinilyticum",0,0,0,2047,1,1
"Chitinimonas",0,0,28,2019,1,1
"Chitiniphilus",0,0,7,2040,1,1
"Chitinispirillum",0,0,0,2047,1,1
"Chitinivibrio",0,0,0,2047,1,1
"Chitinolyticbacter",0,0,14,2033,1,1
"Chitinophaga",0,0,59,1988,1,1
"Chitorquevirus",0,0,0,2047,1,1
"Chivirus",0,0,1,2046,1,1
"Chlamydia",0,0,0,2047,1,1
"Chlamydiifrater",0,0,1,2046,1,1
"Chloracidobacterium",0,0,1,2046,1,1
"Chloriridovirus",0,0,0,2047,1,1
"Chlorobaculum",0,0,6,2041,1,1
"Chlorobium",0,0,2,2045,1,1
"Chloroflexus",0,0,2,2045,1,1
"Chlorogloeopsis",0,0,0,2047,1,1
"Chloroherpeton",0,0,3,2044,1,1
"Chlorovirus",0,0,0,2047,1,1
"Chondrinema",0,0,0,2047,1,1
"Chondrocystis",0,0,0,2047,1,1
"Chondromyces",0,0,2,2045,1,1
"Chopinvirus",0,0,0,2047,1,1
"Chordicoccus",0,0,15,2032,1,1
"Christensenella",0,0,15,2032,1,1
"Christiangramia",0,0,3,2044,1,1
"Chromobacterium",0,0,41,2006,1,1
"Chromohalobacter",0,0,3,2044,1,1
"Chroococcidiopsis",0,0,0,2047,1,1
"Chryseolinea",0,0,1,2046,1,1
"Chrysiogenes",0,0,0,2047,1,1
"Chrysovirus",0,0,0,2047,1,1
"Chthoniobacter",0,0,0,2047,1,1
"Chthonomonas",0,0,0,2047,1,1
"Chuhaivirus",0,0,0,2047,1,1
"Chunghsingvirus",0,0,0,2047,1,1
"Ciceribacter",0,0,8,2039,1,1
"Cilevirus",0,0,0,2047,1,1
"Cimandefvirus",0,0,0,2047,1,1
"Circovirus",0,0,0,2047,1,1
"Citreicella",0,0,0,2047,1,1
"Citricoccus",0,0,3,2044,1,1
"Citrifermentans",0,0,2,2045,1,1
"Citrobacter",0,0,281,1766,1,1
"Citromicrobium",0,0,15,2032,1,1
"Cjwunalikevirus",0,0,0,2047,1,1
"Claudivirus",0,0,0,2047,1,1
"Clavibacter",0,0,7,2040,1,1
"Clecrusatellite",0,0,0,2047,1,1
"Cloacibacillus",0,0,8,2039,1,1
"Cloacibacterium",0,0,33,2014,1,1
"Closterovirus",0,0,0,2047,1,1
"Clostridioides",0,0,72,1975,1,1
"Clostridium",0,0,370,1677,1,1
"Cnuibacter",0,0,5,2042,1,1
"Cobetia",0,0,10,2037,1,1
"Cocadviroid",0,0,0,2047,1,1
"Coccolithovirus",0,0,0,2047,1,1
"Cognaticolwellia",0,0,0,2047,1,1
"Cognatishimia",0,0,12,2035,1,1
"Coguvirus",0,0,0,2047,1,1
"Cohcovirus",0,0,4,2043,1,1
"Cohnella",0,0,985,1062,1,1
"Colecusatellite",0,0,0,2047,1,1
"Coleofasciculus",0,0,0,2047,1,1
"Coleviroid",0,0,0,2047,1,1
"Collimonas",0,0,34,2013,1,1
"Collinsella",0,0,109,1938,1,1
"Colneyvirus",0,0,0,2047,1,1
"Colossusvirus",0,0,0,2047,1,1
"Coltivirus",0,0,0,2047,1,1
"Colwellia",0,0,1,2046,1,1
"Commensalibacter",0,0,1,2046,1,1
"Comovirus",0,0,0,2047,1,1
"Companilactobacillus",0,0,4,2043,1,1
"Conchiformibius",0,0,4,2043,1,1
"Conexibacter",0,0,2,2045,1,1
"Conexivisphaera",0,0,0,2047,1,1
"Confluentimicrobium",0,0,0,2047,1,1
"Congregibacter",0,0,0,2047,1,1
"Constantimarinum",0,0,0,2047,1,1
"Coopervirus",0,0,0,2047,1,1
"Copernicusvirus",0,0,0,2047,1,1
"Copiparvovirus",0,0,0,2047,1,1
"Coprobacillus",0,0,0,2047,1,1
"Coprobacter",0,0,49,1998,1,1
"Coprococcus",0,0,96,1951,1,1
"Coprothermobacter",0,0,0,2047,1,1
"Coraliomargarita",0,0,0,2047,1,1
"Corallococcus",0,0,18,2029,1,1
"Coriobacterium",0,0,2,2045,1,1
"Corndoglikevirus",0,0,0,2047,1,1
"Cornellvirus",0,0,0,2047,1,1
"Corticovirus",0,0,0,2047,1,1
"Cosavirus",0,0,0,2047,1,1
"Cosenzaea",0,0,0,2047,1,1
"Costertonia",0,0,0,2047,1,1
"Couchioplanes",0,0,1,2046,1,1
"Coxiella",0,0,0,2047,1,1
"Cp220likevirus",0,0,0,2047,1,1
"Cp8unalikevirus",0,0,0,2047,1,1
"Crassaminicella",0,0,9,2038,1,1
"Crenobacter",0,0,0,2047,1,1
"Criblamydia",0,0,0,2047,1,1
"Crinalium",0,0,1,2046,1,1
"Crinivirus",0,0,0,2047,1,1
"Cripavirus",0,0,0,2047,1,1
"Croceibacter",0,0,0,2047,1,1
"Croceibacterium",0,0,12,2035,1,1
"Croceicoccus",0,0,40,2007,1,1
"Croceimicrobium",0,0,0,2047,1,1
"Croceitalea",0,0,0,2047,1,1
"Crocinitomix",0,0,0,2047,1,1
"Crocodylidpoxvirus",0,0,0,2047,1,1
"Crocosphaera",0,0,0,2047,1,1
"Crohivirus",0,0,0,2047,1,1
"Cronobacter",0,0,9,2038,1,1
"Cronusvirus",0,0,0,2047,1,1
"Crossiella",0,0,0,2047,1,1
"Cruoricaptor",0,0,17,2030,1,1
"Cryobacterium",0,0,8,2039,1,1
"Cryocola",0,0,0,2047,1,1
"Cryptobacterium",0,0,4,2043,1,1
"Cryptosporangium",0,0,0,2047,1,1
"Cucumibacter",0,0,0,2047,1,1
"Cucumovirus",0,0,0,2047,1,1
"Culoivirus",0,0,0,2047,1,1
"Cuniculiplasma",0,0,0,2047,1,1
"Curtovirus",0,0,0,2047,1,1
"Cutibacterium",0,0,1590,457,1,1
"Cyanobacterium",0,0,0,2047,1,1
"Cyanobium",0,0,1,2046,1,1
"Cyanothece",0,0,0,2047,1,1
"Cybitervirus",0,0,0,2047,1,1
"Cyclobacterium",0,0,0,2047,1,1
"Cycloclasticus",0,0,0,2047,1,1
"Cyclonatronum",0,0,0,2047,1,1
"Cyclovirus",0,0,0,2047,1,1
"Cylindrospermopsis",0,0,0,2047,1,1
"Cylindrospermum",0,0,0,2047,1,1
"Cypovirus",0,0,0,2047,1,1
"Cyprinivirus",0,0,0,2047,1,1
"Cysteiniphilum",0,0,0,2047,1,1
"Cystobacter",0,0,25,2022,1,1
"Cytobacillus",0,0,3,2044,1,1
"Cytomegalovirus",0,0,0,2047,1,1
"Cytophaga",0,0,0,2047,1,1
"Cytorhabdovirus",0,0,0,2047,1,1
"Cyvirus",0,0,1,2046,1,1
"D3likevirus",0,0,0,2047,1,1
"Dabirmavirus",0,0,0,2047,1,1
"Dactylococcopsis",0,0,0,2047,1,1
"Dactylosporangium",0,0,17,2030,1,1
"Dasania",0,0,0,2047,1,1
"Dechloromonas",0,0,53,1994,1,1
"Dechshavirus",0,0,0,2047,1,1
"Deefgea",0,0,2,2045,1,1
"Deferribacter",0,0,0,2047,1,1
"Deferrisoma",0,0,0,2047,1,1
"Defluviicoccus",0,0,14,2033,1,1
"Defluviimonas",0,0,0,2047,1,1
"Defluviitoga",0,0,0,2047,1,1
"Dehalobacter",0,0,0,2047,1,1
"Dehalobacterium",0,0,0,2047,1,1
"Dehalococcoides",0,0,4,2043,1,1
"Dehalogenimonas",0,0,2,2045,1,1
"Delepquintavirus",0,0,0,2047,1,1
"Delmidovirus",0,0,0,2047,1,1
"Deltabaculovirus",0,0,0,2047,1,1
"Deltacoronavirus",0,0,0,2047,1,1
"Deltaentomopoxvirus",0,0,0,2047,1,1
"Deltaflexivirus",0,0,0,2047,1,1
"Deltalipothrixvirus",0,0,0,2047,1,1
"Deltanudivirus",0,0,0,2047,1,1
"Deltapapillomavirus",0,0,0,2047,1,1
"Deltapolyomavirus",0,0,0,2047,1,1
"Deltaretrovirus",0,0,0,2047,1,1
"Deltasatellite",0,0,0,2047,1,1
"Deltascleroulivirus",0,0,0,2047,1,1
"Delusorvirus",0,0,0,2047,1,1
"Demequina",0,0,0,2047,1,1
"Demetria",0,0,0,2047,1,1
"Demosthenesvirus",0,0,0,2047,1,1
"Dendoorenvirus",0,0,0,2047,1,1
"Denitratisoma",0,0,23,2024,1,1
"Denitrificimonas",0,0,2,2045,1,1
"Denitrobacterium",0,0,2,2045,1,1
"Denitrovibrio",0,0,0,2047,1,1
"Denvervirus",0,0,0,2047,1,1
"Dependoparvovirus",0,0,0,2047,1,1
"Derbicusvirus",0,0,0,2047,1,1
"Dermabacter",0,0,18,2029,1,1
"Dermacoccus",0,0,35,2012,1,1
"Dermatophilus",0,0,0,2047,1,1
"Derxia",0,0,0,2047,1,1
"Desemzia",0,0,1,2046,1,1
"Deseoctovirus",0,0,0,2047,1,1
"Desmospora",0,0,0,2047,1,1
"Desulfarculus",0,0,8,2039,1,1
"Desulfatibacillum",0,0,0,2047,1,1
"Desulfatiglans",0,0,0,2047,1,1
"Desulfatirhabdium",0,0,0,2047,1,1
"Desulfatitalea",0,0,0,2047,1,1
"Desulfitibacter",0,0,0,2047,1,1
"Desulfitobacterium",0,0,5,2042,1,1
"Desulfobacca",0,0,0,2047,1,1
"Desulfobacter",0,0,0,2047,1,1
"Desulfobacterium",0,0,0,2047,1,1
"Desulfobacula",0,0,0,2047,1,1
"Desulfobulbus",0,0,11,2036,1,1
"Desulfocapsa",0,0,1,2046,1,1
"Desulfocarbo",0,0,0,2047,1,1
"Desulfococcus",0,0,2,2045,1,1
"Desulfocurvibacter",0,0,4,2043,1,1
"Desulfocurvus",0,0,0,2047,1,1
"Desulfofarcimen",0,0,1,2046,1,1
"Desulfofustis",0,0,1,2046,1,1
"Desulfoglaeba",0,0,0,2047,1,1
"Desulfohalobium",0,0,1,2046,1,1
"Desulfolithobacter",0,0,0,2047,1,1
"Desulfoluna",0,0,0,2047,1,1
"Desulfolutivibrio",0,0,2,2045,1,1
"Desulfomarina",0,0,0,2047,1,1
"Desulfomicrobium",0,0,7,2040,1,1
"Desulfomonile",0,0,0,2047,1,1
"Desulfonatronospira",0,0,0,2047,1,1
"Desulfonatronovibrio",0,0,0,2047,1,1
"Desulfonatronum",0,0,0,2047,1,1
"KnightID",0,0,2047,0,1,1
"X3alikevirus",0,0,0,2047,1,1
